Block	Trial	FaceFilename	WordFilename	Race	Fix	WordValence	Familiar	Condition	RT	Key	Error
1	1		despair			1			1768	1	
1	2		despair			1			661	1	
1	3		joy			2			674	2	
1	4		sewage			1			831	1	
1	5		cockroach			1			597	1	
1	6		romance			2			637	2	
1	7		pest			1			603	1	
1	8		smile			2			642	2	
1	9		success			2			544	2	
1	10		poison			1			610	1	
1	11		paradise			2			705	2	
1	12		vomit			1			604	1	
1	13		romance			2			643	2	
1	14		paradise			2			553	2	
1	15		garbage			1			530	1	
1	16		beauty			2			573	2	
1	17		success			2			646	2	
1	18		smile			2			492	2	
1	19		vacation			2			856	2	
1	20		poison			1			524	1	
1	21		pest			1			567	1	
1	22		joy			2			496	2	
1	23		beauty			2			500	2	
1	24		garbage			1			576	1	
1	25		disgust			1			544	1	
1	26		disgust			1			619	1	
1	27		sewage			1			713	1	
1	28		love			2			652	2	
1	29		love			2			337	2	
1	30		vomit			1			940	1	
1	31		vacation			2			901	2	
1	32		cockroach			1			608	1	
2	1	C:\Hannah's FYP\Black22_neu.jpg	despair	1	forehead	1		111	413	1	0
2	2	C:\Hannah's FYP\Black2_neu.jpg	sewage	1	forehead	1		111	550	1	0
2	3	C:\Hannah's FYP\Black18_neu.jpg	vomit	1	forehead	1		111	545	1	0
2	4	C:\Hannah's FYP\White2_neu.jpg	success	2	forehead	2		212	780	2	0
2	5	C:\Hannah's FYP\White7_neu.jpg	cockroach	2	forehead	1		211	813	1	0
2	6	C:\Hannah's FYP\Black16_neu.jpg	paradise	1	forehead	2		112	749	2	0
2	7	C:\Hannah's FYP\White18_neu.jpg	despair	2	forehead	1		211	604	1	0
2	8	C:\Hannah's FYP\Black1_neu.jpg	love	1	forehead	2		112	428	2	0
2	9	C:\Hannah's FYP\Black9_neu.jpg	poison	1	forehead	1		111	628	1	0
2	10	C:\Hannah's FYP\Black19_neu.jpg	sewage	1	forehead	1		111	573	1	0
2	11	C:\Hannah's FYP\Black11_neu.jpg	garbage	1	forehead	1		111	518	1	0
2	12	C:\Hannah's FYP\White3_neu.jpg	poison	2	forehead	1		211	506	1	0
2	13	C:\Hannah's FYP\Black3_neu.jpg	vacation	1	forehead	2		112	677	2	0
2	14	C:\Hannah's FYP\White18_neu.jpg	pest	2	forehead	1		211	535	1	0
2	15	C:\Hannah's FYP\Black13_neu.jpg	vomit	1	forehead	1		111	522	1	0
2	16	C:\Hannah's FYP\White20_neu.jpg	garbage	2	forehead	1		211	482	1	0
2	17	C:\Hannah's FYP\Black14_neu.jpg	pest	1	forehead	1		111	504	1	0
2	18	C:\Hannah's FYP\White6_neu.jpg	despair	2	forehead	1		211	501	1	0
2	19	C:\Hannah's FYP\White5_neu.jpg	love	2	forehead	2		212	433	2	0
2	20	C:\Hannah's FYP\Black16_neu.jpg	joy	1	forehead	2		112	465	2	0
2	21	C:\Hannah's FYP\White18_neu.jpg	smile	2	forehead	2		212	556	2	0
2	22	C:\Hannah's FYP\Black22_neu.jpg	pest	1	forehead	1		111	548	1	0
2	23	C:\Hannah's FYP\White20_neu.jpg	disgust	2	forehead	1		211	563	1	0
2	24	C:\Hannah's FYP\Black11_neu.jpg	success	1	forehead	2		112	709	2	0
2	25	C:\Hannah's FYP\White24_neu.jpg	poison	2	forehead	1		211	449	1	0
2	26	C:\Hannah's FYP\Black20_neu.jpg	garbage	1	forehead	1		111	508	1	0
2	27	C:\Hannah's FYP\White10_neu.jpg	beauty	2	forehead	2		212	513	2	0
2	28	C:\Hannah's FYP\White8_neu.jpg	beauty	2	forehead	2		212	390	2	0
2	29	C:\Hannah's FYP\Black19_neu.jpg	despair	1	forehead	1		111	639	1	0
2	30	C:\Hannah's FYP\Black23_neu.jpg	cockroach	1	forehead	1		111	514	1	0
2	31	C:\Hannah's FYP\White23_neu.jpg	disgust	2	forehead	1		211	499	1	0
2	32	C:\Hannah's FYP\Black5_neu.jpg	romance	1	forehead	2		112	480	2	0
2	33	C:\Hannah's FYP\Black7_neu.jpg	love	1	forehead	2		112	403	2	0
2	34	C:\Hannah's FYP\White19_neu.jpg	poison	2	forehead	1		211	561	1	0
2	35	C:\Hannah's FYP\White19_neu.jpg	vacation	2	forehead	2		212	591	2	0
2	36	C:\Hannah's FYP\White14_neu.jpg	vacation	2	forehead	2		212	525	2	0
2	37	C:\Hannah's FYP\White12_neu.jpg	romance	2	forehead	2		212	473	2	0
2	38	C:\Hannah's FYP\White17_neu.jpg	beauty	2	forehead	2		212	487	2	0
2	39	C:\Hannah's FYP\Black6_neu.jpg	paradise	1	forehead	2		112	748	2	0
2	40	C:\Hannah's FYP\White22_neu.jpg	despair	2	forehead	1		211	663	1	0
2	41	C:\Hannah's FYP\White6_neu.jpg	paradise	2	forehead	2		212	477	2	0
2	42	C:\Hannah's FYP\White19_neu.jpg	joy	2	forehead	2		212	432	2	0
2	43	C:\Hannah's FYP\White21_neu.jpg	garbage	2	forehead	1		211	548	1	0
2	44	C:\Hannah's FYP\White3_neu.jpg	love	2	forehead	2		212	391	2	0
2	45	C:\Hannah's FYP\Black21_neu.jpg	vomit	1	forehead	1		111	573	1	0
2	46	C:\Hannah's FYP\Black4_neu.jpg	joy	1	forehead	2		112	447	2	0
2	47	C:\Hannah's FYP\Black4_neu.jpg	cockroach	1	forehead	1		111	511	1	0
2	48	C:\Hannah's FYP\Black11_neu.jpg	joy	1	forehead	2		112	547	2	0
2	49	C:\Hannah's FYP\White8_neu.jpg	pest	2	forehead	1		211	655	1	0
2	50	C:\Hannah's FYP\Black15_neu.jpg	poison	1	forehead	1		111	541	1	0
2	51	C:\Hannah's FYP\Black21_neu.jpg	disgust	1	forehead	1		111	564	1	0
2	52	C:\Hannah's FYP\Black16_neu.jpg	disgust	1	forehead	1		111	463	1	0
2	53	C:\Hannah's FYP\White22_neu.jpg	pest	2	forehead	1		211	622	1	0
2	54	C:\Hannah's FYP\White23_neu.jpg	success	2	forehead	2		212	1297	2	0
2	55	C:\Hannah's FYP\White15_neu.jpg	romance	2	forehead	2		212	580	2	0
2	56	C:\Hannah's FYP\Black2_neu.jpg	beauty	1	forehead	2		112	430	2	0
2	57	C:\Hannah's FYP\White19_neu.jpg	cockroach	2	forehead	1		211	522	1	0
2	58	C:\Hannah's FYP\White3_neu.jpg	disgust	2	forehead	1		211	654	1	0
2	59	C:\Hannah's FYP\Black7_neu.jpg	vacation	1	forehead	2		112	529	2	0
2	60	C:\Hannah's FYP\White1_neu.jpg	beauty	2	forehead	2		212	493	2	0
2	61	C:\Hannah's FYP\White6_neu.jpg	success	2	forehead	2		212	459	2	0
2	62	C:\Hannah's FYP\Black3_neu.jpg	poison	1	forehead	1		111	640	1	0
2	63	C:\Hannah's FYP\White7_neu.jpg	vacation	2	forehead	2		212	463	2	0
2	64	C:\Hannah's FYP\White10_neu.jpg	pest	2	forehead	1		211	670	1	0
2	65	C:\Hannah's FYP\Black8_neu.jpg	despair	1	forehead	1		111	625	1	0
2	66	C:\Hannah's FYP\Black15_neu.jpg	garbage	1	forehead	1		111	537	1	0
2	67	C:\Hannah's FYP\White12_neu.jpg	vacation	2	forehead	2		212	756	2	0
2	68	C:\Hannah's FYP\White13_neu.jpg	vomit	2	forehead	1		211	566	1	0
2	69	C:\Hannah's FYP\White21_neu.jpg	joy	2	forehead	2		212	741	2	0
2	70	C:\Hannah's FYP\White14_neu.jpg	pest	2	forehead	1		211	588	1	0
2	71	C:\Hannah's FYP\Black23_neu.jpg	love	1	forehead	2		112	545	2	0
2	72	C:\Hannah's FYP\White9_neu.jpg	success	2	forehead	2		212	516	2	0
2	73	C:\Hannah's FYP\White14_neu.jpg	despair	2	forehead	1		211	429	1	0
2	74	C:\Hannah's FYP\Black15_neu.jpg	romance	1	forehead	2		112	573	2	0
2	75	C:\Hannah's FYP\Black24_neu.jpg	poison	1	forehead	1		111	444	1	0
2	76	C:\Hannah's FYP\White22_neu.jpg	smile	2	forehead	2		212	555	2	0
2	77	C:\Hannah's FYP\Black14_neu.jpg	success	1	forehead	2		112	718	2	0
2	78	C:\Hannah's FYP\Black22_neu.jpg	beauty	1	forehead	2		112	671	2	0
2	79	C:\Hannah's FYP\White15_neu.jpg	garbage	2	forehead	1		211	588	1	0
2	80	C:\Hannah's FYP\Black5_neu.jpg	garbage	1	forehead	1		111	589	1	0
2	81	C:\Hannah's FYP\Black24_neu.jpg	sewage	1	forehead	1		111	619	1	0
2	82	C:\Hannah's FYP\Black1_neu.jpg	despair	1	forehead	1		111	490	1	0
2	83	C:\Hannah's FYP\White23_neu.jpg	vacation	2	forehead	2		212	747	2	0
2	84	C:\Hannah's FYP\Black3_neu.jpg	garbage	1	forehead	1		111	564	1	0
2	85	C:\Hannah's FYP\White15_neu.jpg	disgust	2	forehead	1		211	494	1	0
2	86	C:\Hannah's FYP\White13_neu.jpg	cockroach	2	forehead	1		211	532	1	0
2	87	C:\Hannah's FYP\White21_neu.jpg	paradise	2	forehead	2		212	460	2	0
2	88	C:\Hannah's FYP\White5_neu.jpg	poison	2	forehead	1		211	651	1	0
2	89	C:\Hannah's FYP\White15_neu.jpg	joy	2	forehead	2		212	593	2	0
2	90	C:\Hannah's FYP\Black21_neu.jpg	paradise	1	forehead	2		112	606	2	0
2	91	C:\Hannah's FYP\Black10_neu.jpg	beauty	1	forehead	2		112	551	2	0
2	92	C:\Hannah's FYP\Black20_neu.jpg	poison	1	forehead	1		111	565	1	0
2	93	C:\Hannah's FYP\Black12_neu.jpg	despair	1	forehead	1		111	567	1	0
2	94	C:\Hannah's FYP\White24_neu.jpg	beauty	2	forehead	2		212	529	2	0
2	95	C:\Hannah's FYP\Black13_neu.jpg	smile	1	forehead	2		112	621	2	0
2	96	C:\Hannah's FYP\Black14_neu.jpg	love	1	forehead	2		112	565	2	0
2	97	C:\Hannah's FYP\White4_neu.jpg	romance	2	forehead	2		212	591	2	0
2	98	C:\Hannah's FYP\Black13_neu.jpg	vacation	1	forehead	2		112	520	2	0
2	99	C:\Hannah's FYP\Black6_neu.jpg	vomit	1	forehead	1		111	612	1	0
2	100	C:\Hannah's FYP\Black13_neu.jpg	despair	1	forehead	1		111	652	1	0
2	101	C:\Hannah's FYP\White20_neu.jpg	romance	2	forehead	2		212	526	2	0
2	102	C:\Hannah's FYP\Black18_neu.jpg	success	1	forehead	2		112	618	2	0
2	103	C:\Hannah's FYP\White21_neu.jpg	cockroach	2	forehead	1		211	638	1	0
2	104	C:\Hannah's FYP\White4_neu.jpg	paradise	2	forehead	2		212	485	2	0
