Block	Trial	FaceFilename	WordFilename	Race	Fix	WordValence	Familiar	Condition	RT	Key	Error
1	1		cockroach			1			1001	1	
1	2		poison			1			776	1	
1	3		vomit			1			623	1	
1	4		pest			1			590	1	
1	5		beauty			2			550	2	
1	6		despair			1			903	1	
1	7		cockroach			1			730	1	
1	8		garbage			1			524	1	
1	9		love			2			527	2	
1	10		vacation			2			642	2	
1	11		smile			2			576	2	
1	12		romance			2			512	2	
1	13		beauty			2			500	2	
1	14		love			2			512	2	
1	15		success			2			580	2	
1	16		joy			2			500	2	
1	17		disgust			1			568	1	
1	18		disgust			1			480	1	
1	19		paradise			2			613	2	
1	20		romance			2			461	2	
1	21		paradise			2			466	2	
1	22		pest			1			760	1	
1	23		joy			2			1009	2	
1	24		sewage			1			671	1	
1	25		vacation			2			539	2	
1	26		vomit			1			597	1	
1	27		poison			1			621	1	
1	28		garbage			1			500	1	
1	29		success			2			544	2	
1	30		despair			1			570	1	
1	31		smile			2			475	2	
1	32		sewage			1			536	1	
2	1	C:\Hannah's FYP\White11_neu.jpg	pest	2	forehead	1		211	949	1	0
2	2	C:\Hannah's FYP\Black17_neu.jpg	paradise	1	forehead	2		112	773	2	0
2	3	C:\Hannah's FYP\White22_neu.jpg	vacation	2	forehead	2		212	750	2	0
2	4	C:\Hannah's FYP\Black4_neu.jpg	success	1	forehead	2		112	744	2	0
2	5	C:\Hannah's FYP\Black14_neu.jpg	vomit	1	forehead	1		111	683	1	0
2	6	C:\Hannah's FYP\Black20_neu.jpg	love	1	forehead	2		112	588	2	0
2	7	C:\Hannah's FYP\Black16_neu.jpg	paradise	1	forehead	2		112	581	2	0
2	8	C:\Hannah's FYP\Black10_neu.jpg	joy	1	forehead	2		112	599	2	0
2	9	C:\Hannah's FYP\Black17_neu.jpg	sewage	1	forehead	1		111	702	1	0
2	10	C:\Hannah's FYP\Black24_neu.jpg	paradise	1	forehead	2		112	767	2	0
2	11	C:\Hannah's FYP\Black1_neu.jpg	garbage	1	forehead	1		111	777	1	0
2	12	C:\Hannah's FYP\Black18_neu.jpg	pest	1	forehead	1		111	682	1	0
2	13	C:\Hannah's FYP\Black21_neu.jpg	vacation	1	forehead	2		112	540	2	0
2	14	C:\Hannah's FYP\White2_neu.jpg	despair	2	forehead	1		211	655	1	0
2	15	C:\Hannah's FYP\White24_neu.jpg	sewage	2	forehead	1		211	845	1	0
2	16	C:\Hannah's FYP\White8_neu.jpg	poison	2	forehead	1		211	691	1	0
2	17	C:\Hannah's FYP\White4_neu.jpg	success	2	forehead	2		212	912	2	0
2	18	C:\Hannah's FYP\Black9_neu.jpg	love	1	forehead	2		112	644	2	0
2	19	C:\Hannah's FYP\White1_neu.jpg	poison	2	forehead	1		211	587	1	0
2	20	C:\Hannah's FYP\Black23_neu.jpg	romance	1	forehead	2		112	561	2	0
2	21	C:\Hannah's FYP\Black7_neu.jpg	smile	1	forehead	2		112	729	2	0
2	22	C:\Hannah's FYP\White16_neu.jpg	joy	2	forehead	2		212	492	2	0
2	23	C:\Hannah's FYP\Black19_neu.jpg	smile	1	forehead	2		112	650	2	0
2	24	C:\Hannah's FYP\White7_neu.jpg	vacation	2	forehead	2		212	529	2	0
2	25	C:\Hannah's FYP\Black6_neu.jpg	success	1	forehead	2		112	1229	2	0
2	26	C:\Hannah's FYP\Black16_neu.jpg	poison	1	forehead	1		111	634	1	0
2	27	C:\Hannah's FYP\White7_neu.jpg	joy	2	forehead	2		212	457	2	0
2	28	C:\Hannah's FYP\White14_neu.jpg	romance	2	forehead	2		212	540	2	0
2	29	C:\Hannah's FYP\Black3_neu.jpg	beauty	1	forehead	2		112	574	2	0
2	30	C:\Hannah's FYP\Black12_neu.jpg	success	1	forehead	2		112	1184	2	0
2	31	C:\Hannah's FYP\Black22_neu.jpg	poison	1	forehead	1		111	565	1	0
2	32	C:\Hannah's FYP\White4_neu.jpg	cockroach	2	forehead	1		211	663	1	0
2	33	C:\Hannah's FYP\Black14_neu.jpg	success	1	forehead	2		112	518	2	0
2	34	C:\Hannah's FYP\Black10_neu.jpg	paradise	1	forehead	2		112	889	2	0
2	35	C:\Hannah's FYP\White6_neu.jpg	sewage	2	forehead	1		211	638	1	0
2	36	C:\Hannah's FYP\White20_neu.jpg	poison	2	forehead	1		211	569	1	0
2	37	C:\Hannah's FYP\White6_neu.jpg	paradise	2	forehead	2		212	627	2	0
2	38	C:\Hannah's FYP\White1_neu.jpg	vomit	2	forehead	1		211	586	1	0
2	39	C:\Hannah's FYP\Black6_neu.jpg	romance	1	forehead	2		112	739	2	0
2	40	C:\Hannah's FYP\White22_neu.jpg	cockroach	2	forehead	1		211	566	1	0
2	41	C:\Hannah's FYP\Black10_neu.jpg	vomit	1	forehead	1		111	944	2	1
2	42	C:\Hannah's FYP\Black5_neu.jpg	love	1	forehead	2		112	602	2	0
2	43	C:\Hannah's FYP\Black20_neu.jpg	poison	1	forehead	1		111	766	1	0
2	44	C:\Hannah's FYP\White8_neu.jpg	success	2	forehead	2		212	584	2	0
2	45	C:\Hannah's FYP\White13_neu.jpg	beauty	2	forehead	2		212	498	2	0
2	46	C:\Hannah's FYP\Black15_neu.jpg	cockroach	1	forehead	1		111	495	1	0
2	47	C:\Hannah's FYP\White9_neu.jpg	joy	2	forehead	2		212	525	2	0
2	48	C:\Hannah's FYP\Black19_neu.jpg	romance	1	forehead	2		112	617	2	0
2	49	C:\Hannah's FYP\White20_neu.jpg	joy	2	forehead	2		212	429	2	0
2	50	C:\Hannah's FYP\White9_neu.jpg	sewage	2	forehead	1		211	518	1	0
2	51	C:\Hannah's FYP\Black17_neu.jpg	beauty	1	forehead	2		112	911	2	0
2	52	C:\Hannah's FYP\White14_neu.jpg	success	2	forehead	2		212	719	2	0
2	53	C:\Hannah's FYP\Black15_neu.jpg	smile	1	forehead	2		112	499	2	0
2	54	C:\Hannah's FYP\White17_neu.jpg	vomit	2	forehead	1		211	528	1	0
2	55	C:\Hannah's FYP\Black9_neu.jpg	despair	1	forehead	1		111	820	1	0
2	56	C:\Hannah's FYP\White19_neu.jpg	romance	2	forehead	2		212	792	2	0
2	57	C:\Hannah's FYP\White19_neu.jpg	success	2	forehead	2		212	614	2	0
2	58	C:\Hannah's FYP\Black13_neu.jpg	garbage	1	forehead	1		111	1006	1	0
2	59	C:\Hannah's FYP\White10_neu.jpg	poison	2	forehead	1		211	541	2	1
2	60	C:\Hannah's FYP\Black1_neu.jpg	love	1	forehead	2		112	584	2	0
2	61	C:\Hannah's FYP\Black24_neu.jpg	sewage	1	forehead	1		111	694	1	0
2	62	C:\Hannah's FYP\Black23_neu.jpg	pest	1	forehead	1		111	561	1	0
2	63	C:\Hannah's FYP\Black18_neu.jpg	vacation	1	forehead	2		112	587	2	0
