Block	Trial	FaceFilename	WordFilename	Race	Fix	WordValence	Familiar	Condition	RT	Key	Error
1	1		garbage			1			2003	1	
1	2		poison			1			887	1	
1	3		smile			2			658	2	
1	4		joy			2			599	2	
1	5		sewage			1			799	1	
1	6		pest			1			887	1	
1	7		success			2			842	2	
1	8		vacation			2			751	2	
1	9		paradise			2			568	2	
1	10		love			2			584	2	
1	11		beauty			2			544	2	
1	12		cockroach			1			610	1	
1	13		vacation			2			578	2	
1	14		garbage			1			970	1	
1	15		romance			2			602	2	
1	16		pest			1			593	1	
1	17		sewage			1			745	1	
1	18		despair			1			771	1	
1	19		success			2			667	2	
1	20		romance			2			520	2	
1	21		cockroach			1			610	1	
1	22		paradise			2			618	2	
1	23		love			2			528	2	
1	24		beauty			2			483	2	
1	25		disgust			1			928	1	
1	26		joy			2			490	2	
1	27		vomit			1			622	1	
1	28		vomit			1			549	1	
1	29		smile			2			551	2	
1	30		despair			1			1088	1	
1	31		disgust			1			642	1	
1	32		poison			1			520	1	
2	1	C:\Hannah's FYP\White24_neu.jpg	paradise	2	forehead	2		212	755	2	0
2	2	C:\Hannah's FYP\White2_neu.jpg	smile	2	forehead	2		212	621	2	0
2	3	C:\Hannah's FYP\White4_neu.jpg	vacation	2	forehead	2		212	677	2	0
2	4	C:\Hannah's FYP\White2_neu.jpg	poison	2	forehead	1		211	1243	1	0
2	5	C:\Hannah's FYP\White24_neu.jpg	love	2	forehead	2		212	496	2	0
2	6	C:\Hannah's FYP\White19_neu.jpg	despair	2	forehead	1		211	562	1	0
2	7	C:\Hannah's FYP\Black9_neu.jpg	success	1	forehead	2		112	444	2	0
2	8	C:\Hannah's FYP\White17_neu.jpg	joy	2	forehead	2		212	628	2	0
2	9	C:\Hannah's FYP\White1_neu.jpg	paradise	2	forehead	2		212	564	2	0
2	10	C:\Hannah's FYP\White8_neu.jpg	vomit	2	forehead	1		211	622	1	0
2	11	C:\Hannah's FYP\Black23_neu.jpg	garbage	1	forehead	1		111	883	1	0
2	12	C:\Hannah's FYP\Black4_neu.jpg	love	1	forehead	2		112	384	2	0
2	13	C:\Hannah's FYP\White9_neu.jpg	success	2	forehead	2		212	545	2	0
2	14	C:\Hannah's FYP\White19_neu.jpg	vomit	2	forehead	1		211	722	1	0
2	15	C:\Hannah's FYP\White2_neu.jpg	joy	2	forehead	2		212	501	2	0
2	16	C:\Hannah's FYP\White4_neu.jpg	romance	2	forehead	2		212	1082	2	0
2	17	C:\Hannah's FYP\White21_neu.jpg	disgust	2	forehead	1		211	418	1	0
2	18	C:\Hannah's FYP\White7_neu.jpg	pest	2	forehead	1		211	578	1	0
2	19	C:\Hannah's FYP\Black8_neu.jpg	disgust	1	forehead	1		111	546	1	0
2	20	C:\Hannah's FYP\Black8_neu.jpg	garbage	1	forehead	1		111	603	1	0
2	21	C:\Hannah's FYP\Black20_neu.jpg	romance	1	forehead	2		112	503	2	0
2	22	C:\Hannah's FYP\White23_neu.jpg	sewage	2	forehead	1		211	527	1	0
2	23	C:\Hannah's FYP\White4_neu.jpg	garbage	2	forehead	1		211	691	1	0
2	24	C:\Hannah's FYP\Black9_neu.jpg	joy	1	forehead	2		112	552	2	0
2	25	C:\Hannah's FYP\White5_neu.jpg	sewage	2	forehead	1		211	475	1	0
2	26	C:\Hannah's FYP\White17_neu.jpg	garbage	2	forehead	1		211	809	1	0
2	27	C:\Hannah's FYP\White16_neu.jpg	sewage	2	forehead	1		211	512	1	0
2	28	C:\Hannah's FYP\White23_neu.jpg	vacation	2	forehead	2		212	817	2	0
2	29	C:\Hannah's FYP\Black9_neu.jpg	pest	1	forehead	1		111	536	1	0
2	30	C:\Hannah's FYP\White5_neu.jpg	smile	2	forehead	2		212	436	2	0
2	31	C:\Hannah's FYP\Black5_neu.jpg	vacation	1	forehead	2		112	603	2	0
2	32	C:\Hannah's FYP\Black6_neu.jpg	success	1	forehead	2		112	523	2	0
2	33	C:\Hannah's FYP\Black7_neu.jpg	romance	1	forehead	2		112	701	2	0
2	34	C:\Hannah's FYP\Black18_neu.jpg	sewage	1	forehead	1		111	841	1	0
2	35	C:\Hannah's FYP\Black11_neu.jpg	sewage	1	forehead	1		111	744	1	0
2	36	C:\Hannah's FYP\Black6_neu.jpg	poison	1	forehead	1		111	570	1	0
2	37	C:\Hannah's FYP\White20_neu.jpg	poison	2	forehead	1		211	472	1	0
2	38	C:\Hannah's FYP\White8_neu.jpg	success	2	forehead	2		212	614	2	0
2	39	C:\Hannah's FYP\Black24_neu.jpg	despair	1	forehead	1		111	700	1	0
2	40	C:\Hannah's FYP\White5_neu.jpg	cockroach	2	forehead	1		211	625	1	0
2	41	C:\Hannah's FYP\White9_neu.jpg	vacation	2	forehead	2		212	656	2	0
2	42	C:\Hannah's FYP\White15_neu.jpg	garbage	2	forehead	1		211	542	1	0
2	43	C:\Hannah's FYP\Black17_neu.jpg	paradise	1	forehead	2		112	519	2	0
2	44	C:\Hannah's FYP\Black6_neu.jpg	sewage	1	forehead	1		111	1115	1	0
2	45	C:\Hannah's FYP\Black13_neu.jpg	sewage	1	forehead	1		111	1022	1	0
2	46	C:\Hannah's FYP\Black3_neu.jpg	paradise	1	forehead	2		112	443	2	0
2	47	C:\Hannah's FYP\Black19_neu.jpg	vomit	1	forehead	1		111	523	1	0
2	48	C:\Hannah's FYP\White11_neu.jpg	cockroach	2	forehead	1		211	654	1	0
2	49	C:\Hannah's FYP\White16_neu.jpg	cockroach	2	forehead	1		211	453	1	0
2	50	C:\Hannah's FYP\Black18_neu.jpg	beauty	1	forehead	2		112	811	2	0
2	51	C:\Hannah's FYP\Black2_neu.jpg	beauty	1	forehead	2		112	403	2	0
2	52	C:\Hannah's FYP\Black12_neu.jpg	smile	1	forehead	2		112	555	2	0
2	53	C:\Hannah's FYP\Black17_neu.jpg	disgust	1	forehead	1		111	540	1	0
2	54	C:\Hannah's FYP\White11_neu.jpg	joy	2	forehead	2		212	999	2	0
2	55	C:\Hannah's FYP\Black10_neu.jpg	love	1	forehead	2		112	879	2	0
2	56	C:\Hannah's FYP\Black15_neu.jpg	cockroach	1	forehead	1		111	508	1	0
2	57	C:\Hannah's FYP\Black22_neu.jpg	beauty	1	forehead	2		112	397	2	0
2	58	C:\Hannah's FYP\Black14_neu.jpg	success	1	forehead	2		112	535	2	0
2	59	C:\Hannah's FYP\White20_neu.jpg	sewage	2	forehead	1		211	455	1	0
2	60	C:\Hannah's FYP\White11_neu.jpg	pest	2	forehead	1		211	781	1	0
2	61	C:\Hannah's FYP\White8_neu.jpg	disgust	2	forehead	1		211	542	1	0
2	62	C:\Hannah's FYP\Black1_neu.jpg	joy	1	forehead	2		112	450	1	1
2	63	C:\Hannah's FYP\Black13_neu.jpg	poison	1	forehead	1		111	656	1	0
2	64	C:\Hannah's FYP\White24_neu.jpg	vomit	2	forehead	1		211	623	1	0
2	65	C:\Hannah's FYP\Black19_neu.jpg	joy	1	forehead	2		112	422	2	0
2	66	C:\Hannah's FYP\Black6_neu.jpg	smile	1	forehead	2		112	366	2	0
2	67	C:\Hannah's FYP\White3_neu.jpg	despair	2	forehead	1		211	537	1	0
2	68	C:\Hannah's FYP\Black3_neu.jpg	vacation	1	forehead	2		112	523	2	0
2	69	C:\Hannah's FYP\White3_neu.jpg	love	2	forehead	2		212	359	2	0
2	70	C:\Hannah's FYP\White13_neu.jpg	love	2	forehead	2		212	498	2	0
2	71	C:\Hannah's FYP\White18_neu.jpg	romance	2	forehead	2		212	539	2	0
2	72	C:\Hannah's FYP\White20_neu.jpg	beauty	2	forehead	2		212	475	2	0
2	73	C:\Hannah's FYP\White18_neu.jpg	cockroach	2	forehead	1		211	621	1	0
2	74	C:\Hannah's FYP\White4_neu.jpg	cockroach	2	forehead	1		211	381	1	0
2	75	C:\Hannah's FYP\White10_neu.jpg	love	2	forehead	2		212	375	2	0
2	76	C:\Hannah's FYP\White3_neu.jpg	sewage	2	forehead	1		211	746	1	0
2	77	C:\Hannah's FYP\Black12_neu.jpg	disgust	1	forehead	1		111	845	1	0
2	78	C:\Hannah's FYP\White8_neu.jpg	love	2	forehead	2		212	539	2	0
2	79	C:\Hannah's FYP\Black21_neu.jpg	success	1	forehead	2		112	699	2	0
2	80	C:\Hannah's FYP\White17_neu.jpg	disgust	2	forehead	1		211	704	1	0
2	81	C:\Hannah's FYP\White2_neu.jpg	vomit	2	forehead	1		211	716	1	0
2	82	C:\Hannah's FYP\Black24_neu.jpg	vacation	1	forehead	2		112	581	2	0
2	83	C:\Hannah's FYP\White16_neu.jpg	paradise	2	forehead	2		212	511	2	0
2	84	C:\Hannah's FYP\Black2_neu.jpg	romance	1	forehead	2		112	547	2	0
2	85	C:\Hannah's FYP\White14_neu.jpg	disgust	2	forehead	1		211	667	1	0
2	86	C:\Hannah's FYP\Black13_neu.jpg	beauty	1	forehead	2		112	521	2	0
2	87	C:\Hannah's FYP\Black20_neu.jpg	cockroach	1	forehead	1		111	537	1	0
2	88	C:\Hannah's FYP\White6_neu.jpg	despair	2	forehead	1		211	684	1	0
2	89	C:\Hannah's FYP\White7_neu.jpg	joy	2	forehead	2		212	593	2	0
2	90	C:\Hannah's FYP\Black22_neu.jpg	joy	1	forehead	2		112	471	2	0
2	91	C:\Hannah's FYP\Black21_neu.jpg	love	1	forehead	2		112	90	2	0
2	92	C:\Hannah's FYP\Black14_neu.jpg	smile	1	forehead	2		112	400	1	1
