Block	Trial	FaceFilename	WordFilename	Race	Fix	WordValence	Familiar	Condition	RT	Key	Error
1	1		despair			1			2793	1	
1	2		vomit			1			1058	1	
1	3		cockroach			1			1814	1	
1	4		smile			2			898	2	
1	5		success			2			1341	2	
1	6		garbage			1			1021	1	
1	7		joy			2			1338	2	
1	8		beauty			2			850	2	
1	9		vacation			2			1223	2	
1	10		garbage			1			1140	1	
1	11		romance			2			916	2	
1	12		beauty			2			758	2	
1	13		poison			1			1119	1	
1	14		love			2			744	2	
1	15		poison			1			834	1	
1	16		love			2			608	2	
1	17		smile			2			799	2	
1	18		pest			1			854	1	
1	19		pest			1			739	1	
1	20		disgust			1			732	1	
1	21		vacation			2			806	2	
1	22		disgust			1			725	1	
1	23		joy			2			623	2	
1	24		success			2			790	2	
1	25		despair			1			853	1	
1	26		sewage			1			818	1	
1	27		romance			2			752	2	
1	28		cockroach			1			1160	1	
1	29		paradise			2			1008	2	
1	30		paradise			2			742	2	
1	31		sewage			1			815	1	
1	32		vomit			1			806	1	
2	1	C:\Hannah's FYP\Black15_neu.jpg	cockroach	1	forehead	1		111	980	1	0
2	2	C:\Hannah's FYP\Black3_neu.jpg	success	1	forehead	2		112	1043	2	0
2	3	C:\Hannah's FYP\Black11_neu.jpg	romance	1	forehead	2		112	777	2	0
2	4	C:\Hannah's FYP\Black10_neu.jpg	vomit	1	forehead	1		111	794	1	0
2	5	C:\Hannah's FYP\Black22_neu.jpg	paradise	1	forehead	2		112	904	2	0
2	6	C:\Hannah's FYP\White24_neu.jpg	garbage	2	forehead	1		211	931	1	0
2	7	C:\Hannah's FYP\White22_neu.jpg	disgust	2	forehead	1		211	838	1	0
2	8	C:\Hannah's FYP\White13_neu.jpg	vomit	2	forehead	1		211	764	1	0
2	9	C:\Hannah's FYP\White12_neu.jpg	success	2	forehead	2		212	766	2	0
2	10	C:\Hannah's FYP\Black10_neu.jpg	paradise	1	forehead	2		112	680	2	0
2	11	C:\Hannah's FYP\Black21_neu.jpg	garbage	1	forehead	1		111	754	1	0
2	12	C:\Hannah's FYP\White19_neu.jpg	paradise	2	forehead	2		212	641	2	0
