Block	Trial	FaceFilename	WordFilename	Race	Fix	WordValence	Familiar	Condition	RT	Key	Error
1	1		success			2			1863	2	
1	2		smile			2			1033	2	
1	3		disgust			1			2246	1	
1	4		vacation			2			959	2	
1	5		garbage			1			1583	1	
1	6		vomit			1			1037	1	
1	7		cockroach			1			4681	1	
1	8		smile			2			906	2	
1	9		joy			2			708	2	
1	10		paradise			2			3287	1	
1	11		beauty			2			875	2	
1	12		pest			1			1655	1	
1	13		pest			1			1201	1	
1	14		vomit			1			831	1	
1	15		disgust			1			845	1	
1	16		success			2			723	2	
1	17		cockroach			1			1485	1	
1	18		romance			2			951	2	
1	19		sewage			1			2624	1	
1	20		paradise			2			1112	1	
1	21		garbage			1			778	1	
1	22		romance			2			706	2	
1	23		sewage			1			861	1	
1	24		poison			1			1625	1	
1	25		despair			1			3261	1	
1	26		love			2			610	2	
1	27		vacation			2			1113	2	
1	28		love			2			579	2	
1	29		joy			2			556	2	
1	30		beauty			2			621	2	
1	31		poison			1			764	1	
1	32		despair			1			820	1	
2	1	C:\Hannah's FYP\White21_neu.jpg	garbage	2	forehead	1		211	5259	1	0
2	2	C:\Hannah's FYP\White4_neu.jpg	sewage	2	forehead	1		211	1772	1	0
2	3	C:\Hannah's FYP\White17_neu.jpg	joy	2	forehead	2		212	1915	2	0
2	4	C:\Hannah's FYP\White6_neu.jpg	poison	2	forehead	1		211	1747	1	0
2	5	C:\Hannah's FYP\Black22_neu.jpg	romance	1	forehead	2		112	1432	2	0
2	6	C:\Hannah's FYP\Black11_neu.jpg	smile	1	forehead	2		112	1053	2	0
2	7	C:\Hannah's FYP\Black20_neu.jpg	paradise	1	forehead	2		112	1238	1	1
2	8	C:\Hannah's FYP\White1_neu.jpg	vacation	2	forehead	2		212	923	2	0
2	9	C:\Hannah's FYP\Black10_neu.jpg	sewage	1	forehead	1		111	869	1	0
2	10	C:\Hannah's FYP\White22_neu.jpg	success	2	forehead	2		212	786	2	0
2	11	C:\Hannah's FYP\Black2_neu.jpg	joy	1	forehead	2		112	1891	2	0
2	12	C:\Hannah's FYP\Black23_neu.jpg	smile	1	forehead	2		112	1233	2	0
2	13	C:\Hannah's FYP\White11_neu.jpg	romance	2	forehead	2		212	895	2	0
2	14	C:\Hannah's FYP\White11_neu.jpg	success	2	forehead	2		212	667	2	0
2	15	C:\Hannah's FYP\White15_neu.jpg	beauty	2	forehead	2		212	737	2	0
2	16	C:\Hannah's FYP\Black16_neu.jpg	vacation	1	forehead	2		112	2084	2	0
2	17	C:\Hannah's FYP\Black6_neu.jpg	romance	1	forehead	2		112	669	2	0
2	18	C:\Hannah's FYP\White22_neu.jpg	smile	2	forehead	2		212	786	2	0
2	19	C:\Hannah's FYP\Black14_neu.jpg	garbage	1	forehead	1		111	1051	1	0
2	20	C:\Hannah's FYP\White20_neu.jpg	cockroach	2	forehead	1		211	1100	1	0
2	21	C:\Hannah's FYP\Black20_neu.jpg	cockroach	1	forehead	1		111	715	1	0
2	22	C:\Hannah's FYP\White4_neu.jpg	joy	2	forehead	2		212	655	2	0
2	23	C:\Hannah's FYP\Black6_neu.jpg	success	1	forehead	2		112	693	2	0
2	24	C:\Hannah's FYP\Black2_neu.jpg	beauty	1	forehead	2		112	730	2	0
2	25	C:\Hannah's FYP\Black19_neu.jpg	success	1	forehead	2		112	597	2	0
2	26	C:\Hannah's FYP\Black14_neu.jpg	success	1	forehead	2		112	511	2	0
2	27	C:\Hannah's FYP\White1_neu.jpg	despair	2	forehead	1		211	803	1	0
2	28	C:\Hannah's FYP\Black15_neu.jpg	love	1	forehead	2		112	795	2	0
2	29	C:\Hannah's FYP\White8_neu.jpg	despair	2	forehead	1		211	843	1	0
2	30	C:\Hannah's FYP\Black7_neu.jpg	pest	1	forehead	1		111	911	1	0
2	31	C:\Hannah's FYP\White11_neu.jpg	cockroach	2	forehead	1		211	859	1	0
2	32	C:\Hannah's FYP\White24_neu.jpg	vacation	2	forehead	2		212	752	2	0
2	33	C:\Hannah's FYP\Black24_neu.jpg	joy	1	forehead	2		112	559	2	0
2	34	C:\Hannah's FYP\Black8_neu.jpg	garbage	1	forehead	1		111	888	1	0
2	35	C:\Hannah's FYP\White3_neu.jpg	pest	2	forehead	1		211	788	1	0
2	36	C:\Hannah's FYP\Black1_neu.jpg	despair	1	forehead	1		111	844	1	0
2	37	C:\Hannah's FYP\Black7_neu.jpg	smile	1	forehead	2		112	1001	2	0
2	38	C:\Hannah's FYP\Black13_neu.jpg	vomit	1	forehead	1		111	1032	1	0
2	39	C:\Hannah's FYP\White5_neu.jpg	success	2	forehead	2		212	815	2	0
2	40	C:\Hannah's FYP\White7_neu.jpg	paradise	2	forehead	2		212	966	1	1
2	41	C:\Hannah's FYP\White16_neu.jpg	joy	2	forehead	2		212	1048	2	0
2	42	C:\Hannah's FYP\White5_neu.jpg	love	2	forehead	2		212	597	2	0
2	43	C:\Hannah's FYP\Black10_neu.jpg	disgust	1	forehead	1		111	670	1	0
2	44	C:\Hannah's FYP\White2_neu.jpg	garbage	2	forehead	1		211	772	1	0
2	45	C:\Hannah's FYP\Black4_neu.jpg	pest	1	forehead	1		111	733	1	0
2	46	C:\Hannah's FYP\White24_neu.jpg	beauty	2	forehead	2		212	672	2	0
2	47	C:\Hannah's FYP\Black8_neu.jpg	vacation	1	forehead	2		112	988	2	0
2	48	C:\Hannah's FYP\Black17_neu.jpg	vomit	1	forehead	1		111	841	1	0
2	49	C:\Hannah's FYP\White11_neu.jpg	garbage	2	forehead	1		211	1456	1	0
2	50	C:\Hannah's FYP\White8_neu.jpg	smile	2	forehead	2		212	771	2	0
2	51	C:\Hannah's FYP\Black19_neu.jpg	joy	1	forehead	2		112	1221	2	0
2	52	C:\Hannah's FYP\White10_neu.jpg	joy	2	forehead	2		212	666	2	0
2	53	C:\Hannah's FYP\Black1_neu.jpg	garbage	1	forehead	1		111	721	1	0
2	54	C:\Hannah's FYP\White19_neu.jpg	success	2	forehead	2		212	729	2	0
2	55	C:\Hannah's FYP\White16_neu.jpg	garbage	2	forehead	1		211	844	1	0
2	56	C:\Hannah's FYP\White17_neu.jpg	vacation	2	forehead	2		212	842	2	0
2	57	C:\Hannah's FYP\White1_neu.jpg	disgust	2	forehead	1		211	729	1	0
2	58	C:\Hannah's FYP\Black4_neu.jpg	poison	1	forehead	1		111	764	1	0
2	59	C:\Hannah's FYP\Black24_neu.jpg	vacation	1	forehead	2		112	915	2	0
2	60	C:\Hannah's FYP\White23_neu.jpg	pest	2	forehead	1		211	650	1	0
