Block	Trial	FaceFilename	WordFilename	Race	Fix	WordValence	Familiar	Condition	RT	Key	Error
1	1		success			2			1236	1	
1	2		vomit			1			2480	1	
1	3		love			2			671	2	
1	4		romance			2			923	2	
1	5		disgust			1			525	1	
1	6		paradise			2			576	2	
1	7		joy			2			513	2	
1	8		garbage			1			532	1	
1	9		beauty			2			383	2	
1	10		poison			1			528	1	
1	11		pest			1			306	2	
1	12		joy			2			495	2	
1	13		cockroach			1			724	1	
1	14		poison			1			542	1	
1	15		vacation			2			656	2	
1	16		pest			1			741	1	
1	17		love			2			486	2	
1	18		disgust			1			451	1	
1	19		smile			2			544	2	
1	20		despair			1			515	1	
1	21		vacation			2			502	2	
1	22		beauty			2			594	2	
1	23		sewage			1			514	1	
1	24		despair			1			565	1	
1	25		success			2			502	2	
1	26		cockroach			1			522	1	
1	27		sewage			1			677	1	
1	28		smile			2			529	2	
1	29		garbage			1			508	1	
1	30		paradise			2			528	2	
1	31		vomit			1			410	1	
1	32		romance			2			338	2	
2	1	C:\Hannah's FYP\White10_neu.jpg	paradise	2	forehead	2		212	824	2	0
2	2	C:\Hannah's FYP\White23_neu.jpg	beauty	2	forehead	2		212	563	2	0
2	3	C:\Hannah's FYP\White3_neu.jpg	disgust	2	forehead	1		211	694	1	0
2	4	C:\Hannah's FYP\White23_neu.jpg	success	2	forehead	2		212	510	2	0
2	5	C:\Hannah's FYP\White15_neu.jpg	romance	2	forehead	2		212	827	2	0
2	6	C:\Hannah's FYP\Black19_neu.jpg	paradise	1	forehead	2		112	642	2	0
2	7	C:\Hannah's FYP\Black17_neu.jpg	vacation	1	forehead	2		112	542	2	0
2	8	C:\Hannah's FYP\White19_neu.jpg	smile	2	forehead	2		212	519	2	0
2	9	C:\Hannah's FYP\Black1_neu.jpg	beauty	1	forehead	2		112	475	2	0
2	10	C:\Hannah's FYP\White18_neu.jpg	poison	2	forehead	1		211	661	1	0
2	11	C:\Hannah's FYP\Black4_neu.jpg	disgust	1	forehead	1		111	747	1	0
2	12	C:\Hannah's FYP\White10_neu.jpg	vomit	2	forehead	1		211	638	1	0
2	13	C:\Hannah's FYP\Black7_neu.jpg	vomit	1	forehead	1		111	675	1	0
2	14	C:\Hannah's FYP\Black16_neu.jpg	romance	1	forehead	2		112	536	2	0
2	15	C:\Hannah's FYP\White17_neu.jpg	cockroach	2	forehead	1		211	611	1	0
2	16	C:\Hannah's FYP\Black14_neu.jpg	despair	1	forehead	1		111	868	1	0
2	17	C:\Hannah's FYP\Black21_neu.jpg	cockroach	1	forehead	1		111	733	1	0
2	18	C:\Hannah's FYP\Black11_neu.jpg	vacation	1	forehead	2		112	752	2	0
2	19	C:\Hannah's FYP\White23_neu.jpg	pest	2	forehead	1		211	510	1	0
2	20	C:\Hannah's FYP\Black16_neu.jpg	beauty	1	forehead	2		112	498	2	0
2	21	C:\Hannah's FYP\Black11_neu.jpg	despair	1	forehead	1		111	696	1	0
2	22	C:\Hannah's FYP\Black19_neu.jpg	sewage	1	forehead	1		111	708	1	0
2	23	C:\Hannah's FYP\White22_neu.jpg	smile	2	forehead	2		212	512	2	0
2	24	C:\Hannah's FYP\Black4_neu.jpg	paradise	1	forehead	2		112	549	2	0
2	25	C:\Hannah's FYP\White20_neu.jpg	pest	2	forehead	1		211	557	1	0
2	26	C:\Hannah's FYP\White4_neu.jpg	joy	2	forehead	2		212	471	2	0
2	27	C:\Hannah's FYP\White12_neu.jpg	garbage	2	forehead	1		211	597	1	0
2	28	C:\Hannah's FYP\Black5_neu.jpg	smile	1	forehead	2		112	566	2	0
2	29	C:\Hannah's FYP\White16_neu.jpg	success	2	forehead	2		212	697	2	0
2	30	C:\Hannah's FYP\Black9_neu.jpg	romance	1	forehead	2		112	886	2	0
2	31	C:\Hannah's FYP\Black23_neu.jpg	success	1	forehead	2		112	735	2	0
2	32	C:\Hannah's FYP\Black13_neu.jpg	vomit	1	forehead	1		111	713	1	0
2	33	C:\Hannah's FYP\White23_neu.jpg	despair	2	forehead	1		211	689	1	0
2	34	C:\Hannah's FYP\Black21_neu.jpg	vacation	1	forehead	2		112	618	2	0
2	35	C:\Hannah's FYP\Black15_neu.jpg	poison	1	forehead	1		111	786	1	0
2	36	C:\Hannah's FYP\White5_neu.jpg	love	2	forehead	2		212	498	2	0
2	37	C:\Hannah's FYP\White8_neu.jpg	sewage	2	forehead	1		211	664	1	0
2	38	C:\Hannah's FYP\White2_neu.jpg	beauty	2	forehead	2		212	646	2	0
2	39	C:\Hannah's FYP\White2_neu.jpg	paradise	2	forehead	2		212	629	2	0
2	40	C:\Hannah's FYP\Black15_neu.jpg	love	1	forehead	2		112	636	2	0
2	41	C:\Hannah's FYP\Black23_neu.jpg	vomit	1	forehead	1		111	752	1	0
2	42	C:\Hannah's FYP\White21_neu.jpg	vacation	2	forehead	2		212	759	2	0
2	43	C:\Hannah's FYP\Black2_neu.jpg	smile	1	forehead	2		112	1056	2	0
2	44	C:\Hannah's FYP\Black24_neu.jpg	pest	1	forehead	1		111	755	1	0
2	45	C:\Hannah's FYP\White20_neu.jpg	disgust	2	forehead	1		211	857	1	0
2	46	C:\Hannah's FYP\White7_neu.jpg	vacation	2	forehead	2		212	758	2	0
2	47	C:\Hannah's FYP\Black23_neu.jpg	despair	1	forehead	1		111	605	1	0
2	48	C:\Hannah's FYP\White15_neu.jpg	pest	2	forehead	1		211	966	1	0
2	49	C:\Hannah's FYP\Black20_neu.jpg	love	1	forehead	2		112	627	2	0
2	50	C:\Hannah's FYP\Black2_neu.jpg	cockroach	1	forehead	1		111	666	1	0
2	51	C:\Hannah's FYP\Black2_neu.jpg	pest	1	forehead	1		111	569	1	0
2	52	C:\Hannah's FYP\Black9_neu.jpg	smile	1	forehead	2		112	402	2	0
2	53	C:\Hannah's FYP\Black21_neu.jpg	love	1	forehead	2		112	592	1	1
2	54	C:\Hannah's FYP\White22_neu.jpg	disgust	2	forehead	1		211	649	1	0
2	55	C:\Hannah's FYP\White12_neu.jpg	smile	2	forehead	2		212	520	2	0
2	56	C:\Hannah's FYP\White22_neu.jpg	paradise	2	forehead	2		212	460	2	0
2	57	C:\Hannah's FYP\Black6_neu.jpg	vacation	1	forehead	2		112	610	2	0
2	58	C:\Hannah's FYP\Black7_neu.jpg	love	1	forehead	2		112	696	2	0
2	59	C:\Hannah's FYP\Black24_neu.jpg	sewage	1	forehead	1		111	890	1	0
2	60	C:\Hannah's FYP\Black3_neu.jpg	romance	1	forehead	2		112	525	2	0
2	61	C:\Hannah's FYP\White14_neu.jpg	despair	2	forehead	1		211	509	1	0
2	62	C:\Hannah's FYP\White17_neu.jpg	joy	2	forehead	2		212	450	2	0
2	63	C:\Hannah's FYP\Black19_neu.jpg	romance	1	forehead	2		112	505	2	0
2	64	C:\Hannah's FYP\Black9_neu.jpg	garbage	1	forehead	1		111	589	1	0
2	65	C:\Hannah's FYP\White1_neu.jpg	despair	2	forehead	1		211	742	1	0
2	66	C:\Hannah's FYP\White4_neu.jpg	sewage	2	forehead	1		211	585	1	0
2	67	C:\Hannah's FYP\White12_neu.jpg	pest	2	forehead	1		211	626	1	0
2	68	C:\Hannah's FYP\White22_neu.jpg	poison	2	forehead	1		211	754	1	0
2	69	C:\Hannah's FYP\Black15_neu.jpg	cockroach	1	forehead	1		111	539	1	0
2	70	C:\Hannah's FYP\Black1_neu.jpg	poison	1	forehead	1		111	887	1	0
2	71	C:\Hannah's FYP\White14_neu.jpg	paradise	2	forehead	2		212	703	2	0
2	72	C:\Hannah's FYP\White4_neu.jpg	cockroach	2	forehead	1		211	595	1	0
2	73	C:\Hannah's FYP\Black12_neu.jpg	love	1	forehead	2		112	668	2	0
2	74	C:\Hannah's FYP\Black7_neu.jpg	beauty	1	forehead	2		112	592	2	0
2	75	C:\Hannah's FYP\Black20_neu.jpg	pest	1	forehead	1		111	900	1	0
2	76	C:\Hannah's FYP\Black5_neu.jpg	disgust	1	forehead	1		111	953	1	0
2	77	C:\Hannah's FYP\Black20_neu.jpg	poison	1	forehead	1		111	949	1	0
2	78	C:\Hannah's FYP\Black14_neu.jpg	paradise	1	forehead	2		112	792	2	0
2	79	C:\Hannah's FYP\White9_neu.jpg	cockroach	2	forehead	1		211	960	1	0
2	80	C:\Hannah's FYP\Black10_neu.jpg	sewage	1	forehead	1		111	753	1	0
2	81	C:\Hannah's FYP\Black4_neu.jpg	sewage	1	forehead	1		111	659	1	0
2	82	C:\Hannah's FYP\White3_neu.jpg	garbage	2	forehead	1		211	649	1	0
2	83	C:\Hannah's FYP\White15_neu.jpg	beauty	2	forehead	2		212	600	2	0
2	84	C:\Hannah's FYP\White18_neu.jpg	sewage	2	forehead	1		211	990	1	0
2	85	C:\Hannah's FYP\White6_neu.jpg	despair	2	forehead	1		211	637	1	0
2	86	C:\Hannah's FYP\Black17_neu.jpg	vomit	1	forehead	1		111	546	1	0
2	87	C:\Hannah's FYP\White19_neu.jpg	beauty	2	forehead	2		212	539	2	0
2	88	C:\Hannah's FYP\Black6_neu.jpg	cockroach	1	forehead	1		111	830	1	0
2	89	C:\Hannah's FYP\Black18_neu.jpg	joy	1	forehead	2		112	701	2	0
2	90	C:\Hannah's FYP\Black17_neu.jpg	garbage	1	forehead	1		111	903	1	0
2	91	C:\Hannah's FYP\Black3_neu.jpg	vomit	1	forehead	1		111	1209	1	0
2	92	C:\Hannah's FYP\White11_neu.jpg	disgust	2	forehead	1		211	615	1	0
2	93	C:\Hannah's FYP\Black12_neu.jpg	success	1	forehead	2		112	599	2	0
2	94	C:\Hannah's FYP\White5_neu.jpg	disgust	2	forehead	1		211	648	1	0
2	95	C:\Hannah's FYP\Black12_neu.jpg	cockroach	1	forehead	1		111	511	1	0
2	96	C:\Hannah's FYP\White8_neu.jpg	pest	2	forehead	1		211	524	1	0
2	97	C:\Hannah's FYP\White16_neu.jpg	sewage	2	forehead	1		211	720	1	0
2	98	C:\Hannah's FYP\Black8_neu.jpg	joy	1	forehead	2		112	577	2	0
2	99	C:\Hannah's FYP\White13_neu.jpg	vomit	2	forehead	1		211	611	1	0
2	100	C:\Hannah's FYP\White24_neu.jpg	joy	2	forehead	2		212	539	2	0
2	101	C:\Hannah's FYP\White5_neu.jpg	poison	2	forehead	1		211	758	1	0
2	102	C:\Hannah's FYP\Black4_neu.jpg	vacation	1	forehead	2		112	808	2	0
2	103	C:\Hannah's FYP\Black6_neu.jpg	success	1	forehead	2		112	760	2	0
2	104	C:\Hannah's FYP\White1_neu.jpg	vacation	2	forehead	2		212	730	2	0
2	105	C:\Hannah's FYP\White17_neu.jpg	despair	2	forehead	1		211	757	1	0
2	106	C:\Hannah's FYP\White7_neu.jpg	cockroach	2	forehead	1		211	1087	1	0
2	107	C:\Hannah's FYP\White3_neu.jpg	smile	2	forehead	2		212	602	2	0
2	108	C:\Hannah's FYP\White6_neu.jpg	joy	2	forehead	2		212	715	1	1
2	109	C:\Hannah's FYP\Black9_neu.jpg	pest	1	forehead	1		111	751	1	0
2	110	C:\Hannah's FYP\Black8_neu.jpg	sewage	1	forehead	1		111	847	1	0
2	111	C:\Hannah's FYP\Black11_neu.jpg	disgust	1	forehead	1		111	349	2	1
2	112	C:\Hannah's FYP\Black16_neu.jpg	disgust	1	forehead	1		111	1065	1	0
2	113	C:\Hannah's FYP\Black10_neu.jpg	beauty	1	forehead	2		112	2678	2	0
2	114	C:\Hannah's FYP\Black11_neu.jpg	joy	1	forehead	2		112	597	2	0
2	115	C:\Hannah's FYP\White13_neu.jpg	joy	2	forehead	2		212	526	2	0
2	116	C:\Hannah's FYP\Black2_neu.jpg	success	1	forehead	2		112	578	2	0
2	117	C:\Hannah's FYP\Black20_neu.jpg	beauty	1	forehead	2		112	567	2	0
2	118	C:\Hannah's FYP\White19_neu.jpg	vomit	2	forehead	1		211	486	1	0
2	119	C:\Hannah's FYP\White16_neu.jpg	love	2	forehead	2		212	3804	2	0
2	120	C:\Hannah's FYP\White16_neu.jpg	disgust	2	forehead	1		211	3491	1	0
2	121	C:\Hannah's FYP\White7_neu.jpg	smile	2	forehead	2		212	856	2	0
2	122	C:\Hannah's FYP\White3_neu.jpg	love	2	forehead	2		212	590	1	1
