Block	Trial	FaceFilename	WordFilename	Race	Fix	WordValence	Familiar	Condition	RT	Key	Error
1	1		love			2			841	2	
1	2		vacation			2			718	2	
1	3		poison			1			440	1	
1	4		romance			2			479	2	
1	5		disgust			1			468	1	
1	6		despair			1			592	1	
1	7		joy			2			529	2	
1	8		sewage			1			547	2	
1	9		vacation			2			653	2	
1	10		disgust			1			482	1	
1	11		success			2			599	2	
1	12		paradise			2			631	2	
1	13		poison			1			550	1	
1	14		joy			2			552	2	
1	15		cockroach			1			722	1	
1	16		success			2			844	2	
1	17		smile			2			569	2	
1	18		vomit			1			545	1	
1	19		sewage			1			652	1	
1	20		smile			2			497	2	
1	21		love			2			501	2	
1	22		romance			2			521	2	
1	23		vomit			1			611	1	
1	24		beauty			2			579	2	
1	25		pest			1			555	1	
1	26		garbage			1			477	2	
1	27		cockroach			1			578	1	
1	28		despair			1			554	1	
1	29		paradise			2			652	2	
1	30		beauty			2			457	1	
1	31		pest			1			750	1	
1	32		garbage			1			744	1	
2	1	C:\Hannah's FYP\White23_neu.jpg	despair	2	forehead	1		211	986	1	0
2	2	C:\Hannah's FYP\Black13_neu.jpg	love	1	forehead	2		112	698	2	0
2	3	C:\Hannah's FYP\White8_neu.jpg	cockroach	2	forehead	1		211	679	1	0
2	4	C:\Hannah's FYP\White4_neu.jpg	vomit	2	forehead	1		211	652	1	0
2	5	C:\Hannah's FYP\Black3_neu.jpg	romance	1	forehead	2		112	585	2	0
2	6	C:\Hannah's FYP\White9_neu.jpg	despair	2	forehead	1		211	618	1	0
2	7	C:\Hannah's FYP\White1_neu.jpg	disgust	2	forehead	1		211	601	1	0
2	8	C:\Hannah's FYP\White19_neu.jpg	success	2	forehead	2		212	647	2	0
2	9	C:\Hannah's FYP\Black16_neu.jpg	romance	1	forehead	2		112	550	2	0
2	10	C:\Hannah's FYP\Black10_neu.jpg	smile	1	forehead	2		112	522	2	0
2	11	C:\Hannah's FYP\Black16_neu.jpg	pest	1	forehead	1		111	566	1	0
2	12	C:\Hannah's FYP\Black24_neu.jpg	love	1	forehead	2		112	493	2	0
2	13	C:\Hannah's FYP\Black2_neu.jpg	beauty	1	forehead	2		112	522	2	0
2	14	C:\Hannah's FYP\White14_neu.jpg	love	2	forehead	2		212	508	2	0
2	15	C:\Hannah's FYP\White3_neu.jpg	paradise	2	forehead	2		212	872	2	0
2	16	C:\Hannah's FYP\Black12_neu.jpg	romance	1	forehead	2		112	533	2	0
2	17	C:\Hannah's FYP\White23_neu.jpg	sewage	2	forehead	1		211	573	1	0
2	18	C:\Hannah's FYP\White14_neu.jpg	pest	2	forehead	1		211	587	1	0
2	19	C:\Hannah's FYP\Black3_neu.jpg	paradise	1	forehead	2		112	810	2	0
2	20	C:\Hannah's FYP\White11_neu.jpg	sewage	2	forehead	1		211	450	1	0
2	21	C:\Hannah's FYP\Black12_neu.jpg	joy	1	forehead	2		112	425	2	0
2	22	C:\Hannah's FYP\White5_neu.jpg	success	2	forehead	2		212	625	2	0
2	23	C:\Hannah's FYP\Black24_neu.jpg	sewage	1	forehead	1		111	574	1	0
2	24	C:\Hannah's FYP\Black6_neu.jpg	smile	1	forehead	2		112	560	2	0
2	25	C:\Hannah's FYP\White13_neu.jpg	romance	2	forehead	2		212	562	2	0
2	26	C:\Hannah's FYP\Black8_neu.jpg	success	1	forehead	2		112	450	2	0
2	27	C:\Hannah's FYP\White17_neu.jpg	pest	2	forehead	1		211	593	1	0
2	28	C:\Hannah's FYP\Black21_neu.jpg	paradise	1	forehead	2		112	455	2	0
2	29	C:\Hannah's FYP\Black7_neu.jpg	despair	1	forehead	1		111	579	1	0
2	30	C:\Hannah's FYP\White13_neu.jpg	poison	2	forehead	1		211	589	1	0
2	31	C:\Hannah's FYP\Black9_neu.jpg	despair	1	forehead	1		111	710	1	0
2	32	C:\Hannah's FYP\White2_neu.jpg	beauty	2	forehead	2		212	586	2	0
2	33	C:\Hannah's FYP\Black14_neu.jpg	paradise	1	forehead	2		112	1075	2	0
2	34	C:\Hannah's FYP\Black9_neu.jpg	paradise	1	forehead	2		112	495	2	0
2	35	C:\Hannah's FYP\Black8_neu.jpg	pest	1	forehead	1		111	1459	1	0
2	36	C:\Hannah's FYP\White20_neu.jpg	smile	2	forehead	2		212	523	2	0
2	37	C:\Hannah's FYP\White24_neu.jpg	vomit	2	forehead	1		211	495	1	0
2	38	C:\Hannah's FYP\White14_neu.jpg	vomit	2	forehead	1		211	417	1	0
2	39	C:\Hannah's FYP\White24_neu.jpg	success	2	forehead	2		212	497	2	0
2	40	C:\Hannah's FYP\White6_neu.jpg	love	2	forehead	2		212	591	2	0
2	41	C:\Hannah's FYP\Black19_neu.jpg	poison	1	forehead	1		111	544	1	0
2	42	C:\Hannah's FYP\Black24_neu.jpg	cockroach	1	forehead	1		111	528	1	0
2	43	C:\Hannah's FYP\White19_neu.jpg	vomit	2	forehead	1		211	553	1	0
2	44	C:\Hannah's FYP\Black1_neu.jpg	success	1	forehead	2		112	804	2	0
2	45	C:\Hannah's FYP\White3_neu.jpg	romance	2	forehead	2		212	475	2	0
2	46	C:\Hannah's FYP\Black12_neu.jpg	garbage	1	forehead	1		111	529	1	0
2	47	C:\Hannah's FYP\Black17_neu.jpg	romance	1	forehead	2		112	491	2	0
2	48	C:\Hannah's FYP\White12_neu.jpg	joy	2	forehead	2		212	457	2	0
2	49	C:\Hannah's FYP\Black23_neu.jpg	smile	1	forehead	2		112	484	2	0
2	50	C:\Hannah's FYP\Black14_neu.jpg	poison	1	forehead	1		111	578	1	0
2	51	C:\Hannah's FYP\Black6_neu.jpg	disgust	1	forehead	1		111	596	1	0
2	52	C:\Hannah's FYP\Black21_neu.jpg	joy	1	forehead	2		112	522	2	0
