Block	Trial	FaceFilename	WordFilename	Race	Fix	WordValence	Familiar	Condition	RT	Key	Error
2	17	C:\Hannah's FYP\White3_neu.jpg	love	2	forehead	2		212	456	2	0
2	18	C:\Hannah's FYP\Black1_neu.jpg	smile	1	forehead	2		112	447	2	0
2	19	C:\Hannah's FYP\Black5_neu.jpg	garbage	1	forehead	1		111	510	1	0
2	20	C:\Hannah's FYP\White19_neu.jpg	vomit	2	forehead	1		211	480	2	1
2	21	C:\Hannah's FYP\Black6_neu.jpg	disgust	1	forehead	1		111	950	1	0
2	22	C:\Hannah's FYP\Black19_neu.jpg	paradise	1	forehead	2		112	592	2	0
2	23	C:\Hannah's FYP\White7_neu.jpg	garbage	2	forehead	1		211	505	1	0
2	24	C:\Hannah's FYP\White7_neu.jpg	romance	2	forehead	2		212	702	2	0
2	25	C:\Hannah's FYP\White20_neu.jpg	pest	2	forehead	1		211	470	1	0
2	26	C:\Hannah's FYP\Black9_neu.jpg	despair	1	forehead	1		111	468	1	0
2	27	C:\Hannah's FYP\Black18_neu.jpg	disgust	1	forehead	1		111	451	1	0
2	28	C:\Hannah's FYP\Black19_neu.jpg	smile	1	forehead	2		112	457	1	1
2	29	C:\Hannah's FYP\Black14_neu.jpg	cockroach	1	forehead	1		111	592	1	0
2	30	C:\Hannah's FYP\Black22_neu.jpg	joy	1	forehead	2		112	566	2	0
2	31	C:\Hannah's FYP\White22_neu.jpg	vacation	2	forehead	2		212	465	2	0
2	32	C:\Hannah's FYP\Black9_neu.jpg	beauty	1	forehead	2		112	440	2	0
2	33	C:\Hannah's FYP\White8_neu.jpg	sewage	2	forehead	1		211	647	1	0
2	34	C:\Hannah's FYP\White14_neu.jpg	sewage	2	forehead	1		211	546	1	0
2	35	C:\Hannah's FYP\White18_neu.jpg	joy	2	forehead	2		212	594	2	0
2	36	C:\Hannah's FYP\Black3_neu.jpg	cockroach	1	forehead	1		111	570	1	0
2	37	C:\Hannah's FYP\White14_neu.jpg	smile	2	forehead	2		212	528	2	0
2	38	C:\Hannah's FYP\Black24_neu.jpg	garbage	1	forehead	1		111	601	1	0
2	39	C:\Hannah's FYP\White3_neu.jpg	poison	2	forehead	1		211	585	1	0
2	40	C:\Hannah's FYP\Black8_neu.jpg	pest	1	forehead	1		111	600	1	0
2	41	C:\Hannah's FYP\White1_neu.jpg	romance	2	forehead	2		212	569	2	0
2	42	C:\Hannah's FYP\White12_neu.jpg	vacation	2	forehead	2		212	499	2	0
2	43	C:\Hannah's FYP\Black4_neu.jpg	disgust	1	forehead	1		111	608	1	0
2	44	C:\Hannah's FYP\Black13_neu.jpg	vomit	1	forehead	1		111	632	1	0
2	45	C:\Hannah's FYP\Black4_neu.jpg	despair	1	forehead	1		111	537	1	0
2	46	C:\Hannah's FYP\Black5_neu.jpg	love	1	forehead	2		112	580	2	0
2	47	C:\Hannah's FYP\White11_neu.jpg	beauty	2	forehead	2		212	438	2	0
2	48	C:\Hannah's FYP\Black20_neu.jpg	joy	1	forehead	2		112	497	2	0
2	49	C:\Hannah's FYP\White4_neu.jpg	disgust	2	forehead	1		211	486	1	0
2	50	C:\Hannah's FYP\Black16_neu.jpg	joy	1	forehead	2		112	524	2	0
2	51	C:\Hannah's FYP\Black12_neu.jpg	success	1	forehead	2		112	439	2	0
2	52	C:\Hannah's FYP\Black17_neu.jpg	cockroach	1	forehead	1		111	613	1	0
2	53	C:\Hannah's FYP\White24_neu.jpg	poison	2	forehead	1		211	589	1	0
2	54	C:\Hannah's FYP\White11_neu.jpg	pest	2	forehead	1		211	646	1	0
2	55	C:\Hannah's FYP\Black4_neu.jpg	beauty	1	forehead	2		112	557	2	0
2	56	C:\Hannah's FYP\White19_neu.jpg	beauty	2	forehead	2		212	525	2	0
2	57	C:\Hannah's FYP\Black13_neu.jpg	smile	1	forehead	2		112	417	2	0
2	58	C:\Hannah's FYP\Black13_neu.jpg	romance	1	forehead	2		112	505	2	0
2	59	C:\Hannah's FYP\White18_neu.jpg	smile	2	forehead	2		212	706	2	0
2	60	C:\Hannah's FYP\Black16_neu.jpg	pest	1	forehead	1		111	614	1	0
2	61	C:\Hannah's FYP\White13_neu.jpg	romance	2	forehead	2		212	582	2	0
2	62	C:\Hannah's FYP\White16_neu.jpg	vacation	2	forehead	2		212	625	2	0
2	63	C:\Hannah's FYP\White11_neu.jpg	sewage	2	forehead	1		211	488	1	0
2	64	C:\Hannah's FYP\White23_neu.jpg	love	2	forehead	2		212	506	2	0
2	65	C:\Hannah's FYP\White15_neu.jpg	success	2	forehead	2		212	423	2	0
2	66	C:\Hannah's FYP\White24_neu.jpg	beauty	2	forehead	2		212	455	2	0
2	67	C:\Hannah's FYP\White21_neu.jpg	romance	2	forehead	2		212	419	2	0
2	68	C:\Hannah's FYP\White9_neu.jpg	paradise	2	forehead	2		212	603	2	0
2	69	C:\Hannah's FYP\Black3_neu.jpg	paradise	1	forehead	2		112	466	2	0
2	70	C:\Hannah's FYP\White2_neu.jpg	pest	2	forehead	1		211	553	2	1
2	71	C:\Hannah's FYP\Black18_neu.jpg	beauty	1	forehead	2		112	539	2	0
2	72	C:\Hannah's FYP\White6_neu.jpg	poison	2	forehead	1		211	478	1	0
2	73	C:\Hannah's FYP\White15_neu.jpg	poison	2	forehead	1		211	780	1	0
2	74	C:\Hannah's FYP\White11_neu.jpg	success	2	forehead	2		212	446	2	0
2	75	C:\Hannah's FYP\Black15_neu.jpg	disgust	1	forehead	1		111	629	1	0
2	76	C:\Hannah's FYP\Black14_neu.jpg	sewage	1	forehead	1		111	621	1	0
2	77	C:\Hannah's FYP\Black16_neu.jpg	despair	1	forehead	1		111	564	1	0
2	78	C:\Hannah's FYP\White17_neu.jpg	disgust	2	forehead	1		211	543	1	0
2	79	C:\Hannah's FYP\Black17_neu.jpg	vacation	1	forehead	2		112	576	2	0
2	80	C:\Hannah's FYP\Black4_neu.jpg	vacation	1	forehead	2		112	610	2	0
2	81	C:\Hannah's FYP\Black22_neu.jpg	cockroach	1	forehead	1		111	608	1	0
2	82	C:\Hannah's FYP\Black19_neu.jpg	despair	1	forehead	1		111	512	1	0
2	83	C:\Hannah's FYP\Black14_neu.jpg	vacation	1	forehead	2		112	469	2	0
2	84	C:\Hannah's FYP\White24_neu.jpg	smile	2	forehead	2		212	547	2	0
2	85	C:\Hannah's FYP\White12_neu.jpg	garbage	2	forehead	1		211	678	1	0
2	86	C:\Hannah's FYP\Black17_neu.jpg	sewage	1	forehead	1		111	553	1	0
2	87	C:\Hannah's FYP\White2_neu.jpg	despair	2	forehead	1		211	468	1	0
2	88	C:\Hannah's FYP\Black11_neu.jpg	smile	1	forehead	2		112	514	2	0
2	89	C:\Hannah's FYP\Black16_neu.jpg	beauty	1	forehead	2		112	414	2	0
2	90	C:\Hannah's FYP\Black15_neu.jpg	love	1	forehead	2		112	463	2	0
2	91	C:\Hannah's FYP\Black8_neu.jpg	despair	1	forehead	1		111	660	1	0
2	92	C:\Hannah's FYP\White20_neu.jpg	romance	2	forehead	2		212	535	2	0
2	93	C:\Hannah's FYP\Black22_neu.jpg	beauty	1	forehead	2		112	5967	2	0
2	94	C:\Hannah's FYP\White10_neu.jpg	vomit	2	forehead	1		211	657	1	0
2	95	C:\Hannah's FYP\White10_neu.jpg	disgust	2	forehead	1		211	519	1	0
2	96	C:\Hannah's FYP\White2_neu.jpg	vacation	2	forehead	2		212	579	2	0
2	97	C:\Hannah's FYP\Black23_neu.jpg	disgust	1	forehead	1		111	642	1	0
2	98	C:\Hannah's FYP\Black10_neu.jpg	disgust	1	forehead	1		111	473	1	0
2	99	C:\Hannah's FYP\Black2_neu.jpg	poison	1	forehead	1		111	735	1	0
2	100	C:\Hannah's FYP\Black11_neu.jpg	sewage	1	forehead	1		111	722	1	0
2	101	C:\Hannah's FYP\White13_neu.jpg	disgust	2	forehead	1		211	861	1	0
2	102	C:\Hannah's FYP\Black23_neu.jpg	vacation	1	forehead	2		112	648	2	0
2	103	C:\Hannah's FYP\Black18_neu.jpg	pest	1	forehead	1		111	559	1	0
2	104	C:\Hannah's FYP\Black14_neu.jpg	paradise	1	forehead	2		112	1641	2	0
2	105	C:\Hannah's FYP\White4_neu.jpg	joy	2	forehead	2		212	565	2	0
2	106	C:\Hannah's FYP\White22_neu.jpg	garbage	2	forehead	1		211	551	1	0
2	107	C:\Hannah's FYP\Black7_neu.jpg	paradise	1	forehead	2		112	1063	2	0
2	108	C:\Hannah's FYP\White10_neu.jpg	smile	2	forehead	2		212	917	2	0
2	109	C:\Hannah's FYP\Black8_neu.jpg	success	1	forehead	2		112	558	2	0
2	110	C:\Hannah's FYP\White15_neu.jpg	beauty	2	forehead	2		212	408	2	0
2	111	C:\Hannah's FYP\White7_neu.jpg	despair	2	forehead	1		211	505	1	0
2	112	C:\Hannah's FYP\Black12_neu.jpg	pest	1	forehead	1		111	502	1	0
2	113	C:\Hannah's FYP\Black6_neu.jpg	romance	1	forehead	2		112	475	2	0
2	114	C:\Hannah's FYP\Black12_neu.jpg	poison	1	forehead	1		111	513	1	0
2	115	C:\Hannah's FYP\Black17_neu.jpg	love	1	forehead	2		112	475	2	0
2	116	C:\Hannah's FYP\White6_neu.jpg	disgust	2	forehead	1		211	561	1	0
2	117	C:\Hannah's FYP\White17_neu.jpg	love	2	forehead	2		212	444	2	0
2	118	C:\Hannah's FYP\White12_neu.jpg	romance	2	forehead	2		212	603	2	0
2	119	C:\Hannah's FYP\White9_neu.jpg	despair	2	forehead	1		211	539	1	0
2	120	C:\Hannah's FYP\White10_neu.jpg	love	2	forehead	2		212	431	2	0
2	121	C:\Hannah's FYP\White8_neu.jpg	vacation	2	forehead	2		212	1559	2	0
2	122	C:\Hannah's FYP\Black12_neu.jpg	romance	1	forehead	2		112	894	2	0
2	123	C:\Hannah's FYP\Black9_neu.jpg	cockroach	1	forehead	1		111	522	1	0
2	124	C:\Hannah's FYP\White22_neu.jpg	disgust	2	forehead	1		211	518	1	0
2	125	C:\Hannah's FYP\White13_neu.jpg	cockroach	2	forehead	1		211	994	1	0
2	126	C:\Hannah's FYP\Black24_neu.jpg	romance	1	forehead	2		112	567	2	0
2	127	C:\Hannah's FYP\White19_neu.jpg	success	2	forehead	2		212	486	2	0
2	128	C:\Hannah's FYP\White13_neu.jpg	paradise	2	forehead	2		212	620	2	0
2	129	C:\Hannah's FYP\Black5_neu.jpg	joy	1	forehead	2		112	587	2	0
2	130	C:\Hannah's FYP\Black23_neu.jpg	success	1	forehead	2		112	417	2	0
2	131	C:\Hannah's FYP\White3_neu.jpg	vomit	2	forehead	1		211	657	1	0
2	132	C:\Hannah's FYP\White22_neu.jpg	joy	2	forehead	2		212	552	2	0
2	133	C:\Hannah's FYP\Black24_neu.jpg	smile	1	forehead	2		112	471	2	0
2	134	C:\Hannah's FYP\Black2_neu.jpg	joy	1	forehead	2		112	501	2	0
2	135	C:\Hannah's FYP\Black6_neu.jpg	vacation	1	forehead	2		112	1098	2	0
2	136	C:\Hannah's FYP\White8_neu.jpg	cockroach	2	forehead	1		211	574	1	0
2	137	C:\Hannah's FYP\White4_neu.jpg	sewage	2	forehead	1		211	431	1	0
2	138	C:\Hannah's FYP\White1_neu.jpg	garbage	2	forehead	1		211	592	1	0
2	139	C:\Hannah's FYP\Black11_neu.jpg	love	1	forehead	2		112	440	2	0
2	140	C:\Hannah's FYP\Black8_neu.jpg	beauty	1	forehead	2		112	574	2	0
2	141	C:\Hannah's FYP\White19_neu.jpg	cockroach	2	forehead	1		211	581	1	0
2	142	C:\Hannah's FYP\White18_neu.jpg	poison	2	forehead	1		211	588	1	0
2	143	C:\Hannah's FYP\Black20_neu.jpg	garbage	1	forehead	1		111	528	1	0
2	144	C:\Hannah's FYP\White17_neu.jpg	vacation	2	forehead	2		212	484	2	0
2	145	C:\Hannah's FYP\White6_neu.jpg	paradise	2	forehead	2		212	498	2	0
2	146	C:\Hannah's FYP\Black24_neu.jpg	despair	1	forehead	1		111	516	1	0
2	147	C:\Hannah's FYP\Black21_neu.jpg	love	1	forehead	2		112	645	2	0
2	148	C:\Hannah's FYP\White1_neu.jpg	beauty	2	forehead	2		212	508	2	0
2	149	C:\Hannah's FYP\Black15_neu.jpg	garbage	1	forehead	1		111	625	1	0
2	150	C:\Hannah's FYP\Black21_neu.jpg	vomit	1	forehead	1		111	517	1	0
2	151	C:\Hannah's FYP\Black11_neu.jpg	vomit	1	forehead	1		111	585	1	0
2	152	C:\Hannah's FYP\Black1_neu.jpg	vomit	1	forehead	1		111	538	1	0
2	153	C:\Hannah's FYP\Black3_neu.jpg	sewage	1	forehead	1		111	556	1	0
2	154	C:\Hannah's FYP\Black23_neu.jpg	pest	1	forehead	1		111	460	1	0
2	155	C:\Hannah's FYP\White6_neu.jpg	joy	2	forehead	2		212	427	2	0
2	156	C:\Hannah's FYP\White16_neu.jpg	joy	2	forehead	2		212	387	2	0
2	157	C:\Hannah's FYP\Black1_neu.jpg	garbage	1	forehead	1		111	556	1	0
2	158	C:\Hannah's FYP\White15_neu.jpg	despair	2	forehead	1		211	807	1	0
2	159	C:\Hannah's FYP\Black20_neu.jpg	poison	1	forehead	1		111	698	1	0
2	160	C:\Hannah's FYP\White5_neu.jpg	pest	2	forehead	1		211	647	1	0
2	161	C:\Hannah's FYP\White20_neu.jpg	paradise	2	forehead	2		212	658	2	0
2	162	C:\Hannah's FYP\White14_neu.jpg	love	2	forehead	2		212	630	2	0
2	163	C:\Hannah's FYP\Black5_neu.jpg	sewage	1	forehead	1		111	557	1	0
2	164	C:\Hannah's FYP\Black20_neu.jpg	romance	1	forehead	2		112	843	2	0
2	165	C:\Hannah's FYP\Black22_neu.jpg	poison	1	forehead	1		111	535	1	0
2	166	C:\Hannah's FYP\White5_neu.jpg	success	2	forehead	2		212	738	2	0
2	167	C:\Hannah's FYP\White5_neu.jpg	love	2	forehead	2		212	885	2	0
2	168	C:\Hannah's FYP\Black15_neu.jpg	success	1	forehead	2		112	513	2	0
2	169	C:\Hannah's FYP\Black1_neu.jpg	success	1	forehead	2		112	509	2	0
2	170	C:\Hannah's FYP\Black3_neu.jpg	love	1	forehead	2		112	529	2	0
2	171	C:\Hannah's FYP\Black10_neu.jpg	vacation	1	forehead	2		112	669	2	0
2	172	C:\Hannah's FYP\White23_neu.jpg	despair	2	forehead	1		211	774	1	0
2	173	C:\Hannah's FYP\Black21_neu.jpg	paradise	1	forehead	2		112	732	2	0
2	174	C:\Hannah's FYP\Black7_neu.jpg	cockroach	1	forehead	1		111	678	1	0
2	175	C:\Hannah's FYP\White3_neu.jpg	smile	2	forehead	2		212	683	2	0
2	176	C:\Hannah's FYP\White9_neu.jpg	joy	2	forehead	2		212	569	2	0
2	177	C:\Hannah's FYP\Black10_neu.jpg	joy	1	forehead	2		112	499	2	0
2	178	C:\Hannah's FYP\White16_neu.jpg	pest	2	forehead	1		211	624	1	0
2	179	C:\Hannah's FYP\White17_neu.jpg	despair	2	forehead	1		211	543	1	0
2	180	C:\Hannah's FYP\Black10_neu.jpg	garbage	1	forehead	1		111	491	1	0
2	181	C:\Hannah's FYP\Black13_neu.jpg	poison	1	forehead	1		111	608	1	0
2	182	C:\Hannah's FYP\Black21_neu.jpg	sewage	1	forehead	1		111	773	1	0
2	183	C:\Hannah's FYP\Black9_neu.jpg	paradise	1	forehead	2		112	559	2	0
2	184	C:\Hannah's FYP\White20_neu.jpg	sewage	2	forehead	1		211	565	1	0
2	185	C:\Hannah's FYP\White21_neu.jpg	paradise	2	forehead	2		212	860	2	0
2	186	C:\Hannah's FYP\Black2_neu.jpg	romance	1	forehead	2		112	554	1	1
2	187	C:\Hannah's FYP\White4_neu.jpg	success	2	forehead	2		212	652	2	0
2	188	C:\Hannah's FYP\White14_neu.jpg	vomit	2	forehead	1		211	512	1	0
2	189	C:\Hannah's FYP\White12_neu.jpg	cockroach	2	forehead	1		211	588	1	0
2	190	C:\Hannah's FYP\White18_neu.jpg	garbage	2	forehead	1		211	538	1	0
2	191	C:\Hannah's FYP\Black7_neu.jpg	poison	1	forehead	1		111	947	1	0
2	192	C:\Hannah's FYP\White9_neu.jpg	poison	2	forehead	1		211	597	1	0
3	1	C:\Hannah's FYP\Black38_smi.jpg		1	eyes		2	122	280	1	1
3	2	C:\Hannah's FYP\White14_smi.jpg		2	eyes		1	221	951	1	0
3	3	C:\Hannah's FYP\White28_smi.jpg		2	forehead		2	212	1066	2	0
3	4	C:\Hannah's FYP\Black41_smi.jpg		1	nose		2	132	935	2	0
3	5	C:\Hannah's FYP\White35_smi.jpg		2	eyes		2	222	769	2	0
3	6	C:\Hannah's FYP\White38_smi.jpg		2	eyes		2	222	634	2	0
3	7	C:\Hannah's FYP\White3_smi.jpg		2	forehead		1	211	377	1	0
3	8	C:\Hannah's FYP\Black1_smi.jpg		1	forehead		1	111	851	2	1
3	9	C:\Hannah's FYP\Black6_smi.jpg		1	forehead		1	111	345	1	0
3	10	C:\Hannah's FYP\Black23_smi.jpg		1	nose		1	131	573	1	0
3	11	C:\Hannah's FYP\White8_smi.jpg		2	forehead		1	211	663	2	1
3	12	C:\Hannah's FYP\Black47_smi.jpg		1	nose		2	132	1053	1	1
3	13	C:\Hannah's FYP\Black2_smi.jpg		1	forehead		1	111	506	1	0
3	14	C:\Hannah's FYP\White2_smi.jpg		2	forehead		1	211	1166	1	0
3	15	C:\Hannah's FYP\Black33_smi.jpg		1	eyes		2	122	447	2	0
3	16	C:\Hannah's FYP\Black43_smi.jpg		1	nose		2	132	454	2	0
3	17	C:\Hannah's FYP\White26_smi.jpg		2	forehead		2	212	1125	2	0
3	18	C:\Hannah's FYP\Black15_smi.jpg		1	eyes		1	121	2447	1	0
3	19	C:\Hannah's FYP\White32_smi.jpg		2	forehead		2	212	1009	2	0
3	20	C:\Hannah's FYP\White27_smi.jpg		2	forehead		2	212	952	2	0
3	21	C:\Hannah's FYP\White16_smi.jpg		2	eyes		1	221	665	1	0
3	22	C:\Hannah's FYP\Black45_smi.jpg		1	nose		2	132	1319	1	1
3	23	C:\Hannah's FYP\White39_smi.jpg		2	eyes		2	222	1417	2	0
3	24	C:\Hannah's FYP\Black22_smi.jpg		1	nose		1	131	863	2	1
3	25	C:\Hannah's FYP\White7_smi.jpg		2	forehead		1	211	676	1	0
3	26	C:\Hannah's FYP\White9_smi.jpg		2	eyes		1	221	714	1	0
3	27	C:\Hannah's FYP\Black7_smi.jpg		1	forehead		1	111	1142	1	0
3	28	C:\Hannah's FYP\White20_smi.jpg		2	nose		1	231	599	1	0
3	29	C:\Hannah's FYP\White19_smi.jpg		2	nose		1	231	1264	2	1
3	30	C:\Hannah's FYP\White42_smi.jpg		2	nose		2	232	468	2	0
3	31	C:\Hannah's FYP\Black25_smi.jpg		1	forehead		2	112	475	1	1
3	32	C:\Hannah's FYP\Black18_smi.jpg		1	nose		1	131	1145	2	1
3	33	C:\Hannah's FYP\White11_smi.jpg		2	eyes		1	221	386	1	0
3	34	C:\Hannah's FYP\Black37_smi.jpg		1	eyes		2	122	372	2	0
3	35	C:\Hannah's FYP\White37_smi.jpg		2	eyes		2	222	406	2	0
3	36	C:\Hannah's FYP\White25_smi.jpg		2	forehead		2	212	575	2	0
3	37	C:\Hannah's FYP\White17_smi.jpg		2	nose		1	231	457	1	0
3	38	C:\Hannah's FYP\Black48_smi.jpg		1	nose		2	132	567	1	1
3	39	C:\Hannah's FYP\Black40_smi.jpg		1	eyes		2	122	545	2	0
3	40	C:\Hannah's FYP\White34_smi.jpg		2	eyes		2	222	1060	2	0
3	41	C:\Hannah's FYP\Black13_smi.jpg		1	eyes		1	121	713	1	0
3	42	C:\Hannah's FYP\Black19_smi.jpg		1	nose		1	131	557	1	0
3	43	C:\Hannah's FYP\Black5_smi.jpg		1	forehead		1	111	480	2	1
3	44	C:\Hannah's FYP\White29_smi.jpg		2	forehead		2	212	1606	2	0
3	45	C:\Hannah's FYP\Black27_smi.jpg		1	forehead		2	112	571	1	1
3	46	C:\Hannah's FYP\Black17_smi.jpg		1	nose		1	131	397	2	1
3	47	C:\Hannah's FYP\White33_smi.jpg		2	eyes		2	222	1599	2	0
3	48	C:\Hannah's FYP\White21_smi.jpg		2	nose		1	231	517	2	1
3	49	C:\Hannah's FYP\White44_smi.jpg		2	nose		2	232	705	2	0
3	50	C:\Hannah's FYP\White40_smi.jpg		2	eyes		2	222	2229	2	0
3	51	C:\Hannah's FYP\Black21_smi.jpg		1	nose		1	131	367	1	0
3	52	C:\Hannah's FYP\White48_smi.jpg		2	nose		2	232	354	2	0
3	53	C:\Hannah's FYP\White43_smi.jpg		2	nose		2	232	2285	2	0
3	54	C:\Hannah's FYP\Black46_smi.jpg		1	nose		2	132	677	1	1
3	55	C:\Hannah's FYP\Black32_smi.jpg		1	forehead		2	112	403	1	1
3	56	C:\Hannah's FYP\Black10_smi.jpg		1	eyes		1	121	572	1	0
3	57	C:\Hannah's FYP\Black35_smi.jpg		1	eyes		2	122	438	2	0
3	58	C:\Hannah's FYP\White1_smi.jpg		2	forehead		1	211	1477	2	1
3	59	C:\Hannah's FYP\Black28_smi.jpg		1	forehead		2	112	368	1	1
3	60	C:\Hannah's FYP\Black9_smi.jpg		1	eyes		1	121	507	1	0
3	61	C:\Hannah's FYP\Black14_smi.jpg		1	eyes		1	121	791	1	0
3	62	C:\Hannah's FYP\White22_smi.jpg		2	nose		1	231	400	2	1
3	63	C:\Hannah's FYP\White41_smi.jpg		2	nose		2	232	320	2	0
3	64	C:\Hannah's FYP\White24_smi.jpg		2	nose		1	231	741	1	0
3	65	C:\Hannah's FYP\Black30_smi.jpg		1	forehead		2	112	344	2	0
3	66	C:\Hannah's FYP\White30_smi.jpg		2	forehead		2	212	291	2	0
3	67	C:\Hannah's FYP\Black44_smi.jpg		1	nose		2	132	249	1	1
3	68	C:\Hannah's FYP\Black26_smi.jpg		1	forehead		2	112	913	2	0
3	69	C:\Hannah's FYP\White36_smi.jpg		2	eyes		2	222	588	2	0
3	70	C:\Hannah's FYP\White31_smi.jpg		2	forehead		2	212	317	1	1
3	71	C:\Hannah's FYP\Black34_smi.jpg		1	eyes		2	122	858	2	0
3	72	C:\Hannah's FYP\White46_smi.jpg		2	nose		2	232	959	2	0
3	73	C:\Hannah's FYP\White23_smi.jpg		2	nose		1	231	2073	1	0
3	74	C:\Hannah's FYP\White47_smi.jpg		2	nose		2	232	1802	2	0
3	75	C:\Hannah's FYP\White15_smi.jpg		2	eyes		1	221	439	2	1
3	76	C:\Hannah's FYP\Black31_smi.jpg		1	forehead		2	112	671	2	0
3	77	C:\Hannah's FYP\Black11_smi.jpg		1	eyes		1	121	308	1	0
3	78	C:\Hannah's FYP\White10_smi.jpg		2	eyes		1	221	417	1	0
3	79	C:\Hannah's FYP\Black3_smi.jpg		1	forehead		1	111	602	1	0
3	80	C:\Hannah's FYP\White45_smi.jpg		2	nose		2	232	370	2	0
3	81	C:\Hannah's FYP\White13_smi.jpg		2	eyes		1	221	396	1	0
3	82	C:\Hannah's FYP\White12_smi.jpg		2	eyes		1	221	862	1	0
3	83	C:\Hannah's FYP\Black8_smi.jpg		1	forehead		1	111	284	1	0
3	84	C:\Hannah's FYP\Black29_smi.jpg		1	forehead		2	112	1633	2	0
3	85	C:\Hannah's FYP\White5_smi.jpg		2	forehead		1	211	950	1	0
3	86	C:\Hannah's FYP\Black36_smi.jpg		1	eyes		2	122	592	1	1
3	87	C:\Hannah's FYP\Black42_smi.jpg		1	nose		2	132	1089	2	0
3	88	C:\Hannah's FYP\Black16_smi.jpg		1	eyes		1	121	485	2	1
3	89	C:\Hannah's FYP\White6_smi.jpg		2	forehead		1	211	346	1	0
3	90	C:\Hannah's FYP\Black20_smi.jpg		1	nose		1	131	614	2	1
3	91	C:\Hannah's FYP\White4_smi.jpg		2	forehead		1	211	398	2	1
3	92	C:\Hannah's FYP\Black39_smi.jpg		1	eyes		2	122	680	2	0
3	93	C:\Hannah's FYP\Black4_smi.jpg		1	forehead		1	111	773	2	1
3	94	C:\Hannah's FYP\Black12_smi.jpg		1	eyes		1	121	1022	1	0
3	95	C:\Hannah's FYP\Black24_smi.jpg		1	nose		1	131	789	1	0
3	96	C:\Hannah's FYP\White18_smi.jpg		2	nose		1	231	621	1	0
