Block	Trial	FaceFilename	WordFilename	Race	Fix	WordValence	Familiar	Condition	RT	Key	Error
1	1		paradise			2			1175	2	
1	2		beauty			2			726	2	
1	3		sewage			1			1112	1	
1	4		love			2			682	2	
1	5		vacation			2			958	1	
1	6		pest			1			1198	1	
1	7		beauty			2			669	2	
1	8		joy			2			561	2	
1	9		success			2			698	2	
1	10		smile			2			566	2	
1	11		paradise			2			816	2	
1	12		poison			1			710	1	
1	13		love			2			561	2	
1	14		sewage			1			762	1	
1	15		garbage			1			675	1	
1	16		success			2			736	2	
1	17		cockroach			1			705	1	
1	18		romance			2			596	2	
1	19		romance			2			580	2	
1	20		disgust			1			941	1	
1	21		smile			2			878	2	
1	22		vomit			1			977	1	
1	23		despair			1			1345	1	
1	24		joy			2			632	2	
1	25		disgust			1			871	1	
1	26		garbage			1			859	1	
1	27		pest			1			663	1	
1	28		vacation			2			940	2	
1	29		vomit			1			949	1	
1	30		cockroach			1			1070	1	
1	31		poison			1			929	1	
1	32		despair			1			1027	1	
2	1	C:\Hannah's FYP\Black13_neu.jpg	smile	1	forehead	2		112	792	2	0
2	2	C:\Hannah's FYP\White11_neu.jpg	sewage	2	forehead	1		211	616	1	0
2	3	C:\Hannah's FYP\Black14_neu.jpg	paradise	1	forehead	2		112	649	2	0
2	4	C:\Hannah's FYP\Black7_neu.jpg	paradise	1	forehead	2		112	597	2	0
2	5	C:\Hannah's FYP\Black16_neu.jpg	despair	1	forehead	1		111	806	1	0
2	6	C:\Hannah's FYP\White18_neu.jpg	success	2	forehead	2		212	634	2	0
2	7	C:\Hannah's FYP\Black9_neu.jpg	pest	1	forehead	1		111	1361	1	0
2	8	C:\Hannah's FYP\Black8_neu.jpg	disgust	1	forehead	1		111	1143	1	0
2	9	C:\Hannah's FYP\Black15_neu.jpg	vomit	1	forehead	1		111	968	1	0
2	10	C:\Hannah's FYP\Black24_neu.jpg	garbage	1	forehead	1		111	1278	1	0
2	11	C:\Hannah's FYP\Black5_neu.jpg	success	1	forehead	2		112	625	2	0
2	12	C:\Hannah's FYP\Black1_neu.jpg	paradise	1	forehead	2		112	673	2	0
2	13	C:\Hannah's FYP\White2_neu.jpg	pest	2	forehead	1		211	1230	1	0
2	14	C:\Hannah's FYP\White12_neu.jpg	garbage	2	forehead	1		211	1156	1	0
