Block	Trial	FaceFilename	WordFilename	Race	Fix	WordValence	Familiar	Condition	RT	Key	Error
2	13	C:\Hannah's FYP\Black19_neu.jpg	cockroach	1	forehead	1		111	888	1	0
2	14	C:\Hannah's FYP\Black15_neu.jpg	vacation	1	forehead	2		112	813	2	0
2	15	C:\Hannah's FYP\White3_neu.jpg	success	2	forehead	2		212	764	2	0
2	16	C:\Hannah's FYP\Black8_neu.jpg	beauty	1	forehead	2		112	628	2	0
2	17	C:\Hannah's FYP\Black24_neu.jpg	cockroach	1	forehead	1		111	497	1	0
2	18	C:\Hannah's FYP\Black12_neu.jpg	garbage	1	forehead	1		111	462	1	0
2	19	C:\Hannah's FYP\Black22_neu.jpg	garbage	1	forehead	1		111	242	1	0
2	20	C:\Hannah's FYP\Black4_neu.jpg	vacation	1	forehead	2		112	530	2	0
2	21	C:\Hannah's FYP\Black8_neu.jpg	smile	1	forehead	2		112	468	2	0
2	22	C:\Hannah's FYP\Black6_neu.jpg	vacation	1	forehead	2		112	530	1	1
2	23	C:\Hannah's FYP\White3_neu.jpg	paradise	2	forehead	2		212	294	2	0
2	24	C:\Hannah's FYP\Black3_neu.jpg	love	1	forehead	2		112	426	2	0
2	25	C:\Hannah's FYP\White16_neu.jpg	romance	2	forehead	2		212	530	2	0
2	26	C:\Hannah's FYP\Black9_neu.jpg	despair	1	forehead	1		111	197	2	1
2	27	C:\Hannah's FYP\White14_neu.jpg	vacation	2	forehead	2		212	316	1	1
2	28	C:\Hannah's FYP\Black21_neu.jpg	romance	1	forehead	2		112	397	2	0
2	29	C:\Hannah's FYP\Black19_neu.jpg	pest	1	forehead	1		111	454	2	1
2	30	C:\Hannah's FYP\Black21_neu.jpg	sewage	1	forehead	1		111	970	1	0
2	31	C:\Hannah's FYP\White5_neu.jpg	beauty	2	forehead	2		212	483	2	0
2	32	C:\Hannah's FYP\Black18_neu.jpg	vomit	1	forehead	1		111	760	1	0
2	33	C:\Hannah's FYP\Black17_neu.jpg	disgust	1	forehead	1		111	608	1	0
2	34	C:\Hannah's FYP\Black18_neu.jpg	garbage	1	forehead	1		111	664	1	0
2	35	C:\Hannah's FYP\White11_neu.jpg	vomit	2	forehead	1		211	325	2	1
2	36	C:\Hannah's FYP\White14_neu.jpg	pest	2	forehead	1		211	566	1	0
2	37	C:\Hannah's FYP\White7_neu.jpg	joy	2	forehead	2		212	560	2	0
2	38	C:\Hannah's FYP\Black6_neu.jpg	vomit	1	forehead	1		111	467	1	0
2	39	C:\Hannah's FYP\White14_neu.jpg	despair	2	forehead	1		211	406	1	0
2	40	C:\Hannah's FYP\White8_neu.jpg	romance	2	forehead	2		212	63	2	0
2	41	C:\Hannah's FYP\White7_neu.jpg	despair	2	forehead	1		211	167	1	0
2	42	C:\Hannah's FYP\Black8_neu.jpg	cockroach	1	forehead	1		111	328	2	1
2	43	C:\Hannah's FYP\White16_neu.jpg	garbage	2	forehead	1		211	500	1	0
2	44	C:\Hannah's FYP\White18_neu.jpg	pest	2	forehead	1		211	461	1	0
2	45	C:\Hannah's FYP\Black21_neu.jpg	smile	1	forehead	2		112	264	1	1
2	46	C:\Hannah's FYP\White2_neu.jpg	despair	2	forehead	1		211	544	1	0
2	47	C:\Hannah's FYP\White12_neu.jpg	success	2	forehead	2		212	593	2	0
2	48	C:\Hannah's FYP\Black10_neu.jpg	vomit	1	forehead	1		111	306	1	0
2	49	C:\Hannah's FYP\Black20_neu.jpg	despair	1	forehead	1		111	171	1	0
2	50	C:\Hannah's FYP\Black20_neu.jpg	love	1	forehead	2		112	153	1	1
2	51	C:\Hannah's FYP\Black24_neu.jpg	despair	1	forehead	1		111	170	1	0
2	52	C:\Hannah's FYP\Black11_neu.jpg	cockroach	1	forehead	1		111	557	1	0
2	53	C:\Hannah's FYP\Black23_neu.jpg	love	1	forehead	2		112	213	1	1
2	54	C:\Hannah's FYP\White4_neu.jpg	beauty	2	forehead	2		212	214	2	0
2	55	C:\Hannah's FYP\Black12_neu.jpg	poison	1	forehead	1		111	560	1	0
2	56	C:\Hannah's FYP\Black17_neu.jpg	beauty	1	forehead	2		112	360	1	1
2	57	C:\Hannah's FYP\White23_neu.jpg	beauty	2	forehead	2		212	527	2	0
2	58	C:\Hannah's FYP\White10_neu.jpg	joy	2	forehead	2		212	611	2	0
2	59	C:\Hannah's FYP\Black11_neu.jpg	romance	1	forehead	2		112	403	2	0
2	60	C:\Hannah's FYP\White24_neu.jpg	poison	2	forehead	1		211	364	1	0
2	61	C:\Hannah's FYP\White2_neu.jpg	love	2	forehead	2		212	327	1	1
2	62	C:\Hannah's FYP\White8_neu.jpg	poison	2	forehead	1		211	148	2	1
2	63	C:\Hannah's FYP\Black23_neu.jpg	pest	1	forehead	1		111	317	1	0
2	64	C:\Hannah's FYP\Black14_neu.jpg	pest	1	forehead	1		111	554	1	0
2	65	C:\Hannah's FYP\White23_neu.jpg	disgust	2	forehead	1		211	593	1	0
2	66	C:\Hannah's FYP\White6_neu.jpg	garbage	2	forehead	1		211	649	1	0
2	67	C:\Hannah's FYP\White16_neu.jpg	paradise	2	forehead	2		212	616	2	0
2	68	C:\Hannah's FYP\White18_neu.jpg	paradise	2	forehead	2		212	605	2	0
2	69	C:\Hannah's FYP\Black13_neu.jpg	smile	1	forehead	2		112	309	1	1
2	70	C:\Hannah's FYP\Black5_neu.jpg	pest	1	forehead	1		111	298	2	1
2	71	C:\Hannah's FYP\White13_neu.jpg	sewage	2	forehead	1		211	1032	1	0
2	72	C:\Hannah's FYP\Black20_neu.jpg	success	1	forehead	2		112	226	1	1
2	73	C:\Hannah's FYP\White7_neu.jpg	vacation	2	forehead	2		212	723	2	0
2	74	C:\Hannah's FYP\Black11_neu.jpg	sewage	1	forehead	1		111	406	2	1
2	75	C:\Hannah's FYP\White18_neu.jpg	garbage	2	forehead	1		211	244	1	0
2	76	C:\Hannah's FYP\Black4_neu.jpg	poison	1	forehead	1		111	220	2	1
2	77	C:\Hannah's FYP\Black3_neu.jpg	disgust	1	forehead	1		111	859	1	0
2	78	C:\Hannah's FYP\Black16_neu.jpg	love	1	forehead	2		112	338	1	1
2	79	C:\Hannah's FYP\White21_neu.jpg	success	2	forehead	2		212	234	1	1
2	80	C:\Hannah's FYP\White20_neu.jpg	beauty	2	forehead	2		212	494	2	0
2	81	C:\Hannah's FYP\White24_neu.jpg	romance	2	forehead	2		212	755	2	0
2	82	C:\Hannah's FYP\White12_neu.jpg	garbage	2	forehead	1		211	565	1	0
2	83	C:\Hannah's FYP\White4_neu.jpg	garbage	2	forehead	1		211	127	2	1
2	84	C:\Hannah's FYP\Black24_neu.jpg	vacation	1	forehead	2		112	210	1	1
2	85	C:\Hannah's FYP\White10_neu.jpg	romance	2	forehead	2		212	251	2	0
2	86	C:\Hannah's FYP\White22_neu.jpg	sewage	2	forehead	1		211	66	2	1
2	87	C:\Hannah's FYP\White5_neu.jpg	vomit	2	forehead	1		211	290	2	1
2	88	C:\Hannah's FYP\White11_neu.jpg	love	2	forehead	2		212	584	2	0
2	89	C:\Hannah's FYP\Black3_neu.jpg	smile	1	forehead	2		112	327	1	1
2	90	C:\Hannah's FYP\Black5_neu.jpg	romance	1	forehead	2		112	508	2	0
2	91	C:\Hannah's FYP\White11_neu.jpg	paradise	2	forehead	2		212	408	2	0
2	92	C:\Hannah's FYP\Black14_neu.jpg	beauty	1	forehead	2		112	369	2	0
2	93	C:\Hannah's FYP\Black9_neu.jpg	love	1	forehead	2		112	220	2	0
2	94	C:\Hannah's FYP\White2_neu.jpg	pest	2	forehead	1		211	245	2	1
2	95	C:\Hannah's FYP\Black5_neu.jpg	poison	1	forehead	1		111	389	2	1
2	96	C:\Hannah's FYP\White4_neu.jpg	disgust	2	forehead	1		211	222	2	1
2	97	C:\Hannah's FYP\Black2_neu.jpg	paradise	1	forehead	2		112	0	0	1
2	98	C:\Hannah's FYP\Black7_neu.jpg	sewage	1	forehead	1		111	438	1	0
2	99	C:\Hannah's FYP\White3_neu.jpg	cockroach	2	forehead	1		211	302	2	1
2	100	C:\Hannah's FYP\White15_neu.jpg	disgust	2	forehead	1		211	523	1	0
2	101	C:\Hannah's FYP\Black23_neu.jpg	beauty	1	forehead	2		112	460	1	1
2	102	C:\Hannah's FYP\Black10_neu.jpg	disgust	1	forehead	1		111	331	2	1
2	103	C:\Hannah's FYP\White17_neu.jpg	vacation	2	forehead	2		212	439	1	1
2	104	C:\Hannah's FYP\Black1_neu.jpg	cockroach	1	forehead	1		111	567	1	0
2	105	C:\Hannah's FYP\Black15_neu.jpg	romance	1	forehead	2		112	553	1	1
2	106	C:\Hannah's FYP\White21_neu.jpg	vomit	2	forehead	1		211	584	1	0
2	107	C:\Hannah's FYP\White9_neu.jpg	beauty	2	forehead	2		212	769	2	0
2	108	C:\Hannah's FYP\Black15_neu.jpg	despair	1	forehead	1		111	458	1	0
2	109	C:\Hannah's FYP\White24_neu.jpg	pest	2	forehead	1		211	360	1	0
2	110	C:\Hannah's FYP\Black9_neu.jpg	smile	1	forehead	2		112	396	2	0
2	111	C:\Hannah's FYP\White8_neu.jpg	success	2	forehead	2		212	373	2	0
2	112	C:\Hannah's FYP\White2_neu.jpg	vacation	2	forehead	2		212	616	2	0
2	113	C:\Hannah's FYP\White19_neu.jpg	despair	2	forehead	1		211	564	1	0
2	114	C:\Hannah's FYP\White22_neu.jpg	smile	2	forehead	2		212	383	2	0
2	115	C:\Hannah's FYP\White13_neu.jpg	smile	2	forehead	2		212	569	2	0
2	116	C:\Hannah's FYP\White10_neu.jpg	pest	2	forehead	1		211	594	1	0
2	117	C:\Hannah's FYP\White19_neu.jpg	disgust	2	forehead	1		211	472	1	0
2	118	C:\Hannah's FYP\Black16_neu.jpg	disgust	1	forehead	1		111	263	1	0
2	119	C:\Hannah's FYP\White23_neu.jpg	despair	2	forehead	1		211	378	1	0
2	120	C:\Hannah's FYP\Black16_neu.jpg	success	1	forehead	2		112	157	1	1
2	121	C:\Hannah's FYP\Black12_neu.jpg	beauty	1	forehead	2		112	744	2	0
2	122	C:\Hannah's FYP\Black6_neu.jpg	despair	1	forehead	1		111	235	1	0
2	123	C:\Hannah's FYP\White10_neu.jpg	sewage	2	forehead	1		211	427	1	0
2	124	C:\Hannah's FYP\White15_neu.jpg	poison	2	forehead	1		211	884	1	0
2	125	C:\Hannah's FYP\Black22_neu.jpg	success	1	forehead	2		112	582	2	0
2	126	C:\Hannah's FYP\Black13_neu.jpg	sewage	1	forehead	1		111	456	1	0
2	127	C:\Hannah's FYP\White1_neu.jpg	sewage	2	forehead	1		211	222	2	1
2	128	C:\Hannah's FYP\White17_neu.jpg	sewage	2	forehead	1		211	279	1	0
2	129	C:\Hannah's FYP\White5_neu.jpg	disgust	2	forehead	1		211	742	1	0
2	130	C:\Hannah's FYP\White20_neu.jpg	cockroach	2	forehead	1		211	325	1	0
2	131	C:\Hannah's FYP\Black10_neu.jpg	joy	1	forehead	2		112	249	1	1
2	132	C:\Hannah's FYP\Black21_neu.jpg	poison	1	forehead	1		111	222	1	0
2	133	C:\Hannah's FYP\Black14_neu.jpg	joy	1	forehead	2		112	903	2	0
2	134	C:\Hannah's FYP\Black17_neu.jpg	vacation	1	forehead	2		112	336	1	1
2	135	C:\Hannah's FYP\Black2_neu.jpg	vomit	1	forehead	1		111	908	2	1
2	136	C:\Hannah's FYP\Black7_neu.jpg	garbage	1	forehead	1		111	285	1	0
2	137	C:\Hannah's FYP\Black7_neu.jpg	paradise	1	forehead	2		112	681	2	0
2	138	C:\Hannah's FYP\White8_neu.jpg	pest	2	forehead	1		211	278	2	1
2	139	C:\Hannah's FYP\White12_neu.jpg	cockroach	2	forehead	1		211	533	1	0
2	140	C:\Hannah's FYP\Black1_neu.jpg	success	1	forehead	2		112	1049	2	0
2	141	C:\Hannah's FYP\Black4_neu.jpg	garbage	1	forehead	1		111	311	2	1
2	142	C:\Hannah's FYP\White12_neu.jpg	smile	2	forehead	2		212	284	1	1
2	143	C:\Hannah's FYP\White6_neu.jpg	smile	2	forehead	2		212	642	2	0
2	144	C:\Hannah's FYP\Black13_neu.jpg	paradise	1	forehead	2		112	273	1	1
2	145	C:\Hannah's FYP\Black7_neu.jpg	love	1	forehead	2		112	621	2	0
2	146	C:\Hannah's FYP\White17_neu.jpg	success	2	forehead	2		212	213	1	1
2	147	C:\Hannah's FYP\White20_neu.jpg	vomit	2	forehead	1		211	291	1	0
2	148	C:\Hannah's FYP\Black11_neu.jpg	success	1	forehead	2		112	521	2	0
2	149	C:\Hannah's FYP\Black23_neu.jpg	disgust	1	forehead	1		111	202	1	0
2	150	C:\Hannah's FYP\White6_neu.jpg	cockroach	2	forehead	1		211	547	1	0
2	151	C:\Hannah's FYP\White24_neu.jpg	vacation	2	forehead	2		212	319	1	1
2	152	C:\Hannah's FYP\Black1_neu.jpg	sewage	1	forehead	1		111	587	1	0
2	153	C:\Hannah's FYP\White21_neu.jpg	cockroach	2	forehead	1		211	153	1	0
2	154	C:\Hannah's FYP\Black19_neu.jpg	paradise	1	forehead	2		112	308	2	0
2	155	C:\Hannah's FYP\Black24_neu.jpg	paradise	1	forehead	2		112	311	2	0
2	156	C:\Hannah's FYP\Black2_neu.jpg	despair	1	forehead	1		111	349	2	1
2	157	C:\Hannah's FYP\Black18_neu.jpg	smile	1	forehead	2		112	240	1	1
2	158	C:\Hannah's FYP\Black5_neu.jpg	success	1	forehead	2		112	304	2	0
2	159	C:\Hannah's FYP\Black6_neu.jpg	joy	1	forehead	2		112	270	2	0
2	160	C:\Hannah's FYP\White9_neu.jpg	despair	2	forehead	1		211	156	2	1
2	161	C:\Hannah's FYP\White22_neu.jpg	paradise	2	forehead	2		212	320	2	0
2	162	C:\Hannah's FYP\Black8_neu.jpg	disgust	1	forehead	1		111	826	1	0
2	163	C:\Hannah's FYP\White15_neu.jpg	success	2	forehead	2		212	193	1	1
2	164	C:\Hannah's FYP\White4_neu.jpg	romance	2	forehead	2		212	292	2	0
2	165	C:\Hannah's FYP\White1_neu.jpg	vomit	2	forehead	1		211	209	2	1
2	166	C:\Hannah's FYP\White18_neu.jpg	love	2	forehead	2		212	264	1	1
2	167	C:\Hannah's FYP\White6_neu.jpg	paradise	2	forehead	2		212	495	2	0
2	168	C:\Hannah's FYP\White14_neu.jpg	love	2	forehead	2		212	257	2	0
2	169	C:\Hannah's FYP\Black3_neu.jpg	pest	1	forehead	1		111	551	1	0
2	170	C:\Hannah's FYP\White22_neu.jpg	garbage	2	forehead	1		211	313	2	1
2	171	C:\Hannah's FYP\White17_neu.jpg	poison	2	forehead	1		211	526	1	0
2	172	C:\Hannah's FYP\Black18_neu.jpg	romance	1	forehead	2		112	282	1	1
2	173	C:\Hannah's FYP\Black20_neu.jpg	poison	1	forehead	1		111	509	1	0
2	174	C:\Hannah's FYP\White11_neu.jpg	disgust	2	forehead	1		211	297	2	1
2	175	C:\Hannah's FYP\Black22_neu.jpg	vomit	1	forehead	1		111	277	1	0
2	176	C:\Hannah's FYP\Black15_neu.jpg	garbage	1	forehead	1		111	404	1	0
2	177	C:\Hannah's FYP\Black10_neu.jpg	paradise	1	forehead	2		112	1029	1	1
2	178	C:\Hannah's FYP\Black12_neu.jpg	vacation	1	forehead	2		112	539	2	0
2	179	C:\Hannah's FYP\Black22_neu.jpg	joy	1	forehead	2		112	452	2	0
2	180	C:\Hannah's FYP\White1_neu.jpg	smile	2	forehead	2		212	171	2	0
2	181	C:\Hannah's FYP\Black1_neu.jpg	joy	1	forehead	2		112	310	2	0
2	182	C:\Hannah's FYP\White19_neu.jpg	smile	2	forehead	2		212	392	2	0
2	183	C:\Hannah's FYP\White9_neu.jpg	poison	2	forehead	1		211	98	2	1
2	184	C:\Hannah's FYP\Black17_neu.jpg	sewage	1	forehead	1		111	230	1	0
2	185	C:\Hannah's FYP\White20_neu.jpg	romance	2	forehead	2		212	148	1	1
2	186	C:\Hannah's FYP\Black14_neu.jpg	cockroach	1	forehead	1		111	480	1	0
2	187	C:\Hannah's FYP\Black9_neu.jpg	pest	1	forehead	1		111	238	2	1
2	188	C:\Hannah's FYP\White13_neu.jpg	cockroach	2	forehead	1		211	278	1	0
2	189	C:\Hannah's FYP\White23_neu.jpg	joy	2	forehead	2		212	265	1	1
2	190	C:\Hannah's FYP\White19_neu.jpg	joy	2	forehead	2		212	590	2	0
2	191	C:\Hannah's FYP\White7_neu.jpg	sewage	2	forehead	1		211	391	1	0
2	192	C:\Hannah's FYP\White1_neu.jpg	joy	2	forehead	2		212	232	2	0
3	1	C:\Hannah's FYP\White42_smi.jpg		2	nose		2	232	18702	1	1
3	2	C:\Hannah's FYP\White4_smi.jpg		2	forehead		1	211	789	1	0
3	3	C:\Hannah's FYP\White17_smi.jpg		2	nose		1	231	1293	2	1
3	4	C:\Hannah's FYP\White44_smi.jpg		2	nose		2	232	848	2	0
3	5	C:\Hannah's FYP\White5_smi.jpg		2	forehead		1	211	486	1	0
3	6	C:\Hannah's FYP\White41_smi.jpg		2	nose		2	232	404	2	0
3	7	C:\Hannah's FYP\Black14_smi.jpg		1	eyes		1	121	628	1	0
3	8	C:\Hannah's FYP\Black47_smi.jpg		1	nose		2	132	755	2	0
3	9	C:\Hannah's FYP\Black24_smi.jpg		1	nose		1	131	428	2	1
3	10	C:\Hannah's FYP\White34_smi.jpg		2	eyes		2	222	492	2	0
3	11	C:\Hannah's FYP\White21_smi.jpg		2	nose		1	231	1120	1	0
3	12	C:\Hannah's FYP\Black15_smi.jpg		1	eyes		1	121	450	1	0
3	13	C:\Hannah's FYP\White23_smi.jpg		2	nose		1	231	1129	1	0
3	14	C:\Hannah's FYP\White32_smi.jpg		2	forehead		2	212	211	2	0
3	15	C:\Hannah's FYP\Black10_smi.jpg		1	eyes		1	121	300	1	0
3	16	C:\Hannah's FYP\Black12_smi.jpg		1	eyes		1	121	529	1	0
3	17	C:\Hannah's FYP\White11_smi.jpg		2	eyes		1	221	460	1	0
3	18	C:\Hannah's FYP\Black7_smi.jpg		1	forehead		1	111	1003	2	1
3	19	C:\Hannah's FYP\Black42_smi.jpg		1	nose		2	132	393	2	0
3	20	C:\Hannah's FYP\White46_smi.jpg		2	nose		2	232	418	2	0
3	21	C:\Hannah's FYP\Black36_smi.jpg		1	eyes		2	122	562	1	1
3	22	C:\Hannah's FYP\Black17_smi.jpg		1	nose		1	131	508	2	1
3	23	C:\Hannah's FYP\Black34_smi.jpg		1	eyes		2	122	688	2	0
3	24	C:\Hannah's FYP\Black9_smi.jpg		1	eyes		1	121	124	1	0
3	25	C:\Hannah's FYP\White1_smi.jpg		2	forehead		1	211	289	1	0
3	26	C:\Hannah's FYP\White33_smi.jpg		2	eyes		2	222	310	2	0
3	27	C:\Hannah's FYP\Black28_smi.jpg		1	forehead		2	112	650	2	0
3	28	C:\Hannah's FYP\White6_smi.jpg		2	forehead		1	211	352	2	1
3	29	C:\Hannah's FYP\White12_smi.jpg		2	eyes		1	221	306	2	1
3	30	C:\Hannah's FYP\White3_smi.jpg		2	forehead		1	211	183	1	0
3	31	C:\Hannah's FYP\Black48_smi.jpg		1	nose		2	132	392	1	1
3	32	C:\Hannah's FYP\White45_smi.jpg		2	nose		2	232	385	2	0
3	33	C:\Hannah's FYP\Black38_smi.jpg		1	eyes		2	122	371	2	0
3	34	C:\Hannah's FYP\Black23_smi.jpg		1	nose		1	131	277	2	1
3	35	C:\Hannah's FYP\White30_smi.jpg		2	forehead		2	212	387	2	0
3	36	C:\Hannah's FYP\Black4_smi.jpg		1	forehead		1	111	372	2	1
3	37	C:\Hannah's FYP\Black11_smi.jpg		1	eyes		1	121	174	1	0
3	38	C:\Hannah's FYP\White39_smi.jpg		2	eyes		2	222	497	2	0
3	39	C:\Hannah's FYP\White16_smi.jpg		2	eyes		1	221	525	1	0
3	40	C:\Hannah's FYP\Black46_smi.jpg		1	nose		2	132	257	2	0
3	41	C:\Hannah's FYP\Black33_smi.jpg		1	eyes		2	122	199	2	0
3	42	C:\Hannah's FYP\Black13_smi.jpg		1	eyes		1	121	360	2	1
3	43	C:\Hannah's FYP\White7_smi.jpg		2	forehead		1	211	243	1	0
3	44	C:\Hannah's FYP\White15_smi.jpg		2	eyes		1	221	203	1	0
3	45	C:\Hannah's FYP\White26_smi.jpg		2	forehead		2	212	260	2	0
3	46	C:\Hannah's FYP\Black25_smi.jpg		1	forehead		2	112	363	1	1
3	47	C:\Hannah's FYP\White22_smi.jpg		2	nose		1	231	333	2	1
3	48	C:\Hannah's FYP\White47_smi.jpg		2	nose		2	232	272	2	0
3	49	C:\Hannah's FYP\White29_smi.jpg		2	forehead		2	212	326	2	0
3	50	C:\Hannah's FYP\White8_smi.jpg		2	forehead		1	211	187	1	0
3	51	C:\Hannah's FYP\White13_smi.jpg		2	eyes		1	221	420	1	0
3	52	C:\Hannah's FYP\Black3_smi.jpg		1	forehead		1	111	420	2	1
3	53	C:\Hannah's FYP\Black43_smi.jpg		1	nose		2	132	276	2	0
3	54	C:\Hannah's FYP\White35_smi.jpg		2	eyes		2	222	450	1	1
3	55	C:\Hannah's FYP\Black2_smi.jpg		1	forehead		1	111	336	1	0
3	56	C:\Hannah's FYP\Black27_smi.jpg		1	forehead		2	112	451	2	0
3	57	C:\Hannah's FYP\White18_smi.jpg		2	nose		1	231	193	2	1
3	58	C:\Hannah's FYP\Black21_smi.jpg		1	nose		1	131	531	1	0
3	59	C:\Hannah's FYP\Black26_smi.jpg		1	forehead		2	112	382	2	0
3	60	C:\Hannah's FYP\White28_smi.jpg		2	forehead		2	212	449	2	0
3	61	C:\Hannah's FYP\White36_smi.jpg		2	eyes		2	222	536	2	0
3	62	C:\Hannah's FYP\White27_smi.jpg		2	forehead		2	212	347	2	0
3	63	C:\Hannah's FYP\Black18_smi.jpg		1	nose		1	131	470	1	0
3	64	C:\Hannah's FYP\Black44_smi.jpg		1	nose		2	132	163	1	1
3	65	C:\Hannah's FYP\Black30_smi.jpg		1	forehead		2	112	342	2	0
3	66	C:\Hannah's FYP\Black45_smi.jpg		1	nose		2	132	233	2	0
3	67	C:\Hannah's FYP\Black29_smi.jpg		1	forehead		2	112	370	2	0
3	68	C:\Hannah's FYP\White9_smi.jpg		2	eyes		1	221	435	2	1
3	69	C:\Hannah's FYP\White24_smi.jpg		2	nose		1	231	474	2	1
3	70	C:\Hannah's FYP\White38_smi.jpg		2	eyes		2	222	336	2	0
3	71	C:\Hannah's FYP\White2_smi.jpg		2	forehead		1	211	843	1	0
3	72	C:\Hannah's FYP\Black31_smi.jpg		1	forehead		2	112	313	2	0
3	73	C:\Hannah's FYP\Black19_smi.jpg		1	nose		1	131	421	1	0
3	74	C:\Hannah's FYP\Black5_smi.jpg		1	forehead		1	111	509	2	1
3	75	C:\Hannah's FYP\Black41_smi.jpg		1	nose		2	132	201	2	0
3	76	C:\Hannah's FYP\Black8_smi.jpg		1	forehead		1	111	714	2	1
3	77	C:\Hannah's FYP\Black16_smi.jpg		1	eyes		1	121	413	1	0
3	78	C:\Hannah's FYP\White37_smi.jpg		2	eyes		2	222	374	2	0
3	79	C:\Hannah's FYP\Black20_smi.jpg		1	nose		1	131	407	2	1
3	80	C:\Hannah's FYP\Black6_smi.jpg		1	forehead		1	111	568	2	1
3	81	C:\Hannah's FYP\Black22_smi.jpg		1	nose		1	131	832	1	0
3	82	C:\Hannah's FYP\White43_smi.jpg		2	nose		2	232	496	2	0
3	83	C:\Hannah's FYP\White14_smi.jpg		2	eyes		1	221	244	1	0
3	84	C:\Hannah's FYP\Black39_smi.jpg		1	eyes		2	122	356	2	0
3	85	C:\Hannah's FYP\White19_smi.jpg		2	nose		1	231	222	1	0
3	86	C:\Hannah's FYP\Black35_smi.jpg		1	eyes		2	122	375	1	1
3	87	C:\Hannah's FYP\White10_smi.jpg		2	eyes		1	221	329	1	0
3	88	C:\Hannah's FYP\Black32_smi.jpg		1	forehead		2	112	141	2	0
3	89	C:\Hannah's FYP\White25_smi.jpg		2	forehead		2	212	225	2	0
3	90	C:\Hannah's FYP\White40_smi.jpg		2	eyes		2	222	449	2	0
3	91	C:\Hannah's FYP\White31_smi.jpg		2	forehead		2	212	424	2	0
3	92	C:\Hannah's FYP\Black1_smi.jpg		1	forehead		1	111	360	2	1
3	93	C:\Hannah's FYP\White48_smi.jpg		2	nose		2	232	427	2	0
3	94	C:\Hannah's FYP\Black40_smi.jpg		1	eyes		2	122	210	1	1
3	95	C:\Hannah's FYP\Black37_smi.jpg		1	eyes		2	122	363	2	0
3	96	C:\Hannah's FYP\White20_smi.jpg		2	nose		1	231	205	2	1
