Block	Trial	FaceFilename	WordFilename	Race	Fix	WordValence	Familiar	Condition	RT	Key	Error
1	1		joy			2			1038	2	
1	2		pest			1			866	1	
1	3		success			2			583	2	
1	4		smile			2			560	2	
1	5		garbage			1			609	1	
1	6		smile			2			464	2	
1	7		beauty			2			550	2	
1	8		romance			2			512	2	
1	9		sewage			1			564	1	
1	10		paradise			2			533	2	
1	11		disgust			1			568	1	
1	12		disgust			1			1360	1	
1	13		romance			2			519	2	
1	14		love			2			626	2	
1	15		despair			1			633	1	
1	16		cockroach			1			775	1	
1	17		poison			1			623	1	
1	18		beauty			2			542	2	
1	19		success			2			528	2	
1	20		love			2			507	2	
1	21		vomit			1			566	1	
1	22		vomit			1			592	1	
1	23		sewage			1			784	1	
1	24		paradise			2			504	2	
1	25		cockroach			1			579	1	
1	26		garbage			1			1156	1	
1	27		despair			1			724	1	
1	28		vacation			2			582	2	
1	29		joy			2			662	2	
1	30		pest			1			588	1	
1	31		poison			1			636	1	
1	32		vacation			2			913	2	
2	1	C:\Hannah's FYP\White10_neu.jpg	despair	2	forehead	1		211	4566	1	0
2	2	C:\Hannah's FYP\Black17_neu.jpg	despair	1	forehead	1		111	498	1	0
2	3	C:\Hannah's FYP\Black13_neu.jpg	romance	1	forehead	2		112	3776	1	1
2	4	C:\Hannah's FYP\Black4_neu.jpg	love	1	forehead	2		112	1417	2	0
2	5	C:\Hannah's FYP\Black18_neu.jpg	success	1	forehead	2		112	2030	1	1
2	6	C:\Hannah's FYP\Black22_neu.jpg	vomit	1	forehead	1		111	375	1	0
2	7	C:\Hannah's FYP\White2_neu.jpg	love	2	forehead	2		212	865	1	1
2	8	C:\Hannah's FYP\Black17_neu.jpg	smile	1	forehead	2		112	365	1	1
2	9	C:\Hannah's FYP\Black8_neu.jpg	beauty	1	forehead	2		112	942	2	0
2	10	C:\Hannah's FYP\White22_neu.jpg	love	2	forehead	2		212	656	2	0
2	11	C:\Hannah's FYP\Black23_neu.jpg	poison	1	forehead	1		111	395	1	0
2	12	C:\Hannah's FYP\White22_neu.jpg	smile	2	forehead	2		212	381	2	0
2	13	C:\Hannah's FYP\White1_neu.jpg	beauty	2	forehead	2		212	519	2	0
2	14	C:\Hannah's FYP\Black23_neu.jpg	vacation	1	forehead	2		112	376	1	1
2	15	C:\Hannah's FYP\Black18_neu.jpg	joy	1	forehead	2		112	338	1	1
2	16	C:\Hannah's FYP\Black4_neu.jpg	cockroach	1	forehead	1		111	334	2	1
2	17	C:\Hannah's FYP\Black9_neu.jpg	cockroach	1	forehead	1		111	322	2	1
2	18	C:\Hannah's FYP\Black21_neu.jpg	smile	1	forehead	2		112	459	1	1
2	19	C:\Hannah's FYP\White11_neu.jpg	poison	2	forehead	1		211	306	2	1
2	20	C:\Hannah's FYP\White9_neu.jpg	beauty	2	forehead	2		212	159	2	0
2	21	C:\Hannah's FYP\White23_neu.jpg	garbage	2	forehead	1		211	238	1	0
2	22	C:\Hannah's FYP\Black3_neu.jpg	success	1	forehead	2		112	389	1	1
2	23	C:\Hannah's FYP\White17_neu.jpg	success	2	forehead	2		212	191	1	1
2	24	C:\Hannah's FYP\Black2_neu.jpg	joy	1	forehead	2		112	241	2	0
2	25	C:\Hannah's FYP\White17_neu.jpg	garbage	2	forehead	1		211	201	1	0
2	26	C:\Hannah's FYP\White20_neu.jpg	poison	2	forehead	1		211	223	1	0
2	27	C:\Hannah's FYP\Black5_neu.jpg	poison	1	forehead	1		111	616	2	1
2	28	C:\Hannah's FYP\White16_neu.jpg	pest	2	forehead	1		211	536	1	0
2	29	C:\Hannah's FYP\Black11_neu.jpg	success	1	forehead	2		112	1147	2	0
2	30	C:\Hannah's FYP\Black16_neu.jpg	vacation	1	forehead	2		112	365	1	1
2	31	C:\Hannah's FYP\Black18_neu.jpg	pest	1	forehead	1		111	208	1	0
2	32	C:\Hannah's FYP\White3_neu.jpg	vomit	2	forehead	1		211	193	2	1
2	33	C:\Hannah's FYP\White4_neu.jpg	success	2	forehead	2		212	540	1	1
2	34	C:\Hannah's FYP\White16_neu.jpg	joy	2	forehead	2		212	407	1	1
2	35	C:\Hannah's FYP\White15_neu.jpg	sewage	2	forehead	1		211	240	1	0
2	36	C:\Hannah's FYP\White2_neu.jpg	smile	2	forehead	2		212	312	1	1
2	37	C:\Hannah's FYP\Black2_neu.jpg	despair	1	forehead	1		111	293	2	1
2	38	C:\Hannah's FYP\Black12_neu.jpg	disgust	1	forehead	1		111	187	1	0
2	39	C:\Hannah's FYP\Black24_neu.jpg	garbage	1	forehead	1		111	242	2	1
2	40	C:\Hannah's FYP\Black21_neu.jpg	success	1	forehead	2		112	247	1	1
2	41	C:\Hannah's FYP\White3_neu.jpg	vacation	2	forehead	2		212	231	2	0
2	42	C:\Hannah's FYP\Black1_neu.jpg	poison	1	forehead	1		111	336	2	1
2	43	C:\Hannah's FYP\White5_neu.jpg	vomit	2	forehead	1		211	260	1	0
2	44	C:\Hannah's FYP\Black5_neu.jpg	garbage	1	forehead	1		111	579	1	0
2	45	C:\Hannah's FYP\Black12_neu.jpg	beauty	1	forehead	2		112	653	1	1
2	46	C:\Hannah's FYP\Black13_neu.jpg	sewage	1	forehead	1		111	507	1	0
2	47	C:\Hannah's FYP\White5_neu.jpg	success	2	forehead	2		212	296	1	1
2	48	C:\Hannah's FYP\White11_neu.jpg	pest	2	forehead	1		211	150	1	0
2	49	C:\Hannah's FYP\White13_neu.jpg	smile	2	forehead	2		212	193	1	1
2	50	C:\Hannah's FYP\Black17_neu.jpg	paradise	1	forehead	2		112	161	1	1
2	51	C:\Hannah's FYP\Black24_neu.jpg	beauty	1	forehead	2		112	242	2	0
2	52	C:\Hannah's FYP\Black19_neu.jpg	disgust	1	forehead	1		111	194	2	1
2	53	C:\Hannah's FYP\Black4_neu.jpg	pest	1	forehead	1		111	188	2	1
2	54	C:\Hannah's FYP\White8_neu.jpg	romance	2	forehead	2		212	175	2	0
2	55	C:\Hannah's FYP\White13_neu.jpg	despair	2	forehead	1		211	178	1	0
2	56	C:\Hannah's FYP\White6_neu.jpg	cockroach	2	forehead	1		211	365	1	0
2	57	C:\Hannah's FYP\White15_neu.jpg	vacation	2	forehead	2		212	216	1	1
2	58	C:\Hannah's FYP\White10_neu.jpg	success	2	forehead	2		212	177	1	1
2	59	C:\Hannah's FYP\White7_neu.jpg	vacation	2	forehead	2		212	267	1	1
2	60	C:\Hannah's FYP\White20_neu.jpg	beauty	2	forehead	2		212	127	1	1
2	61	C:\Hannah's FYP\Black9_neu.jpg	romance	1	forehead	2		112	244	2	0
2	62	C:\Hannah's FYP\White14_neu.jpg	romance	2	forehead	2		212	346	1	1
2	63	C:\Hannah's FYP\Black4_neu.jpg	beauty	1	forehead	2		112	189	2	0
2	64	C:\Hannah's FYP\Black1_neu.jpg	paradise	1	forehead	2		112	224	2	0
2	65	C:\Hannah's FYP\Black10_neu.jpg	paradise	1	forehead	2		112	217	1	1
2	66	C:\Hannah's FYP\White1_neu.jpg	romance	2	forehead	2		212	297	2	0
2	67	C:\Hannah's FYP\Black14_neu.jpg	smile	1	forehead	2		112	127	1	1
2	68	C:\Hannah's FYP\White8_neu.jpg	sewage	2	forehead	1		211	164	2	1
2	69	C:\Hannah's FYP\Black15_neu.jpg	success	1	forehead	2		112	264	1	1
2	70	C:\Hannah's FYP\White12_neu.jpg	paradise	2	forehead	2		212	208	1	1
2	71	C:\Hannah's FYP\White9_neu.jpg	love	2	forehead	2		212	153	2	0
2	72	C:\Hannah's FYP\White7_neu.jpg	garbage	2	forehead	1		211	157	1	0
2	73	C:\Hannah's FYP\Black10_neu.jpg	sewage	1	forehead	1		111	424	1	0
2	74	C:\Hannah's FYP\White8_neu.jpg	poison	2	forehead	1		211	201	2	1
