Block	Trial	FaceFilename	WordFilename	Race	Fix	WordValence	Familiar	Condition	RT	Key	Error
1	1		romance			2			1405	1	
1	2		pest			1			1146	2	
1	3		garbage			1			1282	2	
1	4		paradise			2			885	1	
1	5		vomit			1			720	2	
1	6		joy			2			554	1	
1	7		cockroach			1			1003	2	
1	8		cockroach			1			585	2	
1	9		poison			1			553	2	
1	10		love			2			483	1	
1	11		disgust			1			656	2	
1	12		romance			2			525	1	
1	13		smile			2			984	1	
1	14		garbage			1			4527	1	
1	15		despair			1			1014	1	
1	16		love			2			709	2	
1	17		disgust			1			880	1	
1	18		paradise			2			835	2	
1	19		vomit			1			1944	1	
1	20		success			2			702	2	
1	21		pest			1			641	1	
1	22		poison			1			1255	1	
1	23		smile			2			650	2	
1	24		joy			2			575	2	
1	25		success			2			496	2	
1	26		sewage			1			692	1	
1	27		despair			1			824	1	
1	28		sewage			1			622	1	
1	29		beauty			2			860	2	
1	30		vacation			2			1017	2	
1	31		beauty			2			471	2	
1	32		vacation			2			500	2	
2	1	C:\Hannah's FYP\White10_neu.jpg	garbage	2	forehead	1		211	1098	1	0
2	2	C:\Hannah's FYP\White1_neu.jpg	romance	2	forehead	2		212	782	2	0
2	3	C:\Hannah's FYP\Black15_neu.jpg	romance	1	forehead	2		112	823	2	0
2	4	C:\Hannah's FYP\Black14_neu.jpg	sewage	1	forehead	1		111	166	1	0
2	5	C:\Hannah's FYP\White2_neu.jpg	joy	2	forehead	2		212	433	2	0
2	6	C:\Hannah's FYP\Black14_neu.jpg	smile	1	forehead	2		112	385	1	1
2	7	C:\Hannah's FYP\White3_neu.jpg	smile	2	forehead	2		212	378	2	0
2	8	C:\Hannah's FYP\Black22_neu.jpg	success	1	forehead	2		112	450	1	1
2	9	C:\Hannah's FYP\Black18_neu.jpg	pest	1	forehead	1		111	89	2	1
2	10	C:\Hannah's FYP\Black15_neu.jpg	despair	1	forehead	1		111	552	1	0
2	11	C:\Hannah's FYP\Black12_neu.jpg	despair	1	forehead	1		111	642	1	0
2	12	C:\Hannah's FYP\Black19_neu.jpg	vacation	1	forehead	2		112	553	2	0
2	13	C:\Hannah's FYP\White1_neu.jpg	paradise	2	forehead	2		212	756	2	0
2	14	C:\Hannah's FYP\White24_neu.jpg	paradise	2	forehead	2		212	149	1	1
2	15	C:\Hannah's FYP\White5_neu.jpg	paradise	2	forehead	2		212	641	2	0
2	16	C:\Hannah's FYP\Black16_neu.jpg	vomit	1	forehead	1		111	376	1	0
